transaction_id,items
B0F1XDZY82,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B0F8ZJPX89,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating=4.0-4.5|sales<100
B0BY9N8B33,has_aplus=1|is_fba=1|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=nakiri|knife_type=paring|knife_type=santoku|knife_type=set|material=high_carbon|material=stainless|price_tier=1|rating=4.0-4.5
B0DRGDQJL5,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|material=carbon_steel|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B0D9KYN8XH,has_aplus=1|is_fba=1|knife_type=block|knife_type=set|material=high_carbon|material=stainless|price_tier=2|rating>=4.5
B0FY2P71J5,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=set|material=stainless|price_tier=1|rating<4.0
B0B3DM77BQ,has_aplus=1|is_fba=1|knife_type=chef|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0BVXQG121,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|price_tier=0|rating>=4.5|sales>=1000
B089SQ3CG2,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales>=1000
B01DUT3QQW,has_aplus=1|is_fba=1|knife_type=block|knife_type=santoku|material=stainless|price_tier=0|rating>=4.5|sales=100-999
B0DHLVCRQ9,has_aplus=1|is_fba=1|knife_type=block|knife_type=set|knife_type=utility|material=stainless|price_tier=1|rating=4.0-4.5
B00714PXOG,has_aplus=1|is_fba=1|knife_type=chef|material=stainless|price_tier=0|rating>=4.5
B0F9KPDCB2,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B00GIBK06E,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5
B0F72WYX9R,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=german_steel|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales<100
B0D41MKGZ5,has_aplus=1|knife_type=chef|knife_type=santoku|knife_type=set|material=carbon_steel|material=damascus|material=high_carbon|material=powder_steel|price_tier=2|rating>=4.5|sales=100-999
B0CSXWXWFW,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=fillet|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0CB159CM2,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=chef|knife_type=fillet|knife_type=paring|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=0|rating=4.0-4.5
B01BW4BWRC,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=german_steel|material=x50crmov15|price_tier=2|rating>=4.5
B09YYN551Z,has_aplus=1|is_fba=1|knife_type=santoku|material=carbon_steel|material=german_steel|material=high_carbon|material=stainless|price_tier=0|rating>=4.5|sales=100-999
B0C1BQTQKL,has_aplus=1|knife_type=bread|knife_type=chef|knife_type=santoku|material=high_carbon|material=stainless|painpoint=sharpness_positive|price_tier=0|rating>=4.5|sales>=1000
B0CZ72CNRV,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=carbon_steel|material=high_carbon|material=stainless|price_tier=3|rating=4.0-4.5
B0FF925BQL,has_aplus=1|is_fba=1|knife_type=chef|knife_type=nakiri|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0F9FCYKJZ,has_aplus=1|knife_type=block|knife_type=chef|knife_type=fillet|knife_type=nakiri|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|painpoint=appearance_finish_negative|painpoint=appearance_finish_positive|painpoint=handle_comfort_negative|price_tier=2|rating>=4.5|sales>=1000
B0B2VS8TDH,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|material=440c|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0CVQXSN17,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=set|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales<100
B09DQ9FSBB,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|material=aus10|material=high_carbon|material=stainless|price_tier=2|rating>=4.5
B0D5Y33CWF,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|price_tier=1|rating>=4.5
B07HGTGN3K,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating=4.0-4.5|sales=100-999
B07PT5MT1H,has_aplus=1|is_fba=1|knife_type=chef|material=stainless|painpoint=handle_comfort_positive|painpoint=sharpness_negative|painpoint=sharpness_positive|price_tier=1|rating>=4.5
B07RTH8LM7,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=2|rating>=4.5|sales>=1000
B0FHKS71B4,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|material=x50crmov15|price_tier=2|rating>=4.5|sales<100
B0DTWWS6LD,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=paring|knife_type=set|material=stainless|price_tier=2|rating<4.0
B0BFX1CQVH,has_aplus=1|is_fba=1|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=cleaver|knife_type=nakiri|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|price_tier=2|rating>=4.5
B0DC9NDHVN,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0CNCN28PX,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B0CF1ZX18N,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=cleaver|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|material=damascus|material=vg10|price_tier=3|rating=4.0-4.5
B0FG2S91V1,has_aplus=1|is_fba=1|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=german_steel|material=high_carbon|material=stainless|price_tier=0|rating>=4.5
B0B9CKRF1Z,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=2|rating=4.0-4.5
B0DSBJYGHR,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B0CH12X12D,has_aplus=1|is_fba=1|knife_type=chef|knife_type=set|material=aus10|material=damascus|price_tier=3|rating>=4.5
B0BG8SPHTD,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|painpoint=sharpness_positive|price_tier=2|rating>=4.5
B0DK87WJ39,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|price_tier=2|rating>=4.5
B0FP5MTLP7,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B00V871QBG,has_aplus=1|knife_type=santoku|knife_type=set|material=carbon_steel|material=high_carbon|price_tier=0|rating>=4.5
B08FJB3BT2,has_aplus=1|knife_type=chef|material=carbon_steel|price_tier=2|rating=4.0-4.5|sales=100-999
B0D8KYP2YG,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating=4.0-4.5
B09SZ1LC36,has_aplus=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B07GH3KQS5,has_aplus=1|knife_type=chef|knife_type=set|material=stainless|painpoint=appearance_finish_positive|painpoint=balance_weight_positive|painpoint=durability_negative|painpoint=durability_positive|painpoint=handle_comfort_negative|painpoint=overall_quality_negative|painpoint=overall_quality_positive|painpoint=rust_resistance_negative|painpoint=sharpness_negative|painpoint=sharpness_positive|painpoint=value_for_money_negative|price_tier=0|rating=4.0-4.5|sales=100-999
B0D6BM4PDD,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=set|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0B5DPM2XX,has_aplus=1|is_fba=1|knife_type=chef|knife_type=cleaver|material=carbon_steel|material=high_carbon|material=stainless|painpoint=sharpness_positive|price_tier=0|rating>=4.5|sales<100
B0D2CVPV8K,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|price_tier=1|rating=4.0-4.5|sales<100
B0D1CGLWNX,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B0CMFBMBD7,has_aplus=1|is_fba=1|knife_type=chef|material=german_steel|material=stainless|material=x50crmov15|price_tier=1|rating>=4.5
B000N5BUWY,has_aplus=1|is_fba=1|knife_type=chef|material=high_carbon|price_tier=1|rating>=4.5|sales<100
B09H3BFS6M,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0F1FY2HQY,has_aplus=1|is_fba=1|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=nakiri|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales<100
B0CWP6367T,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=utility|material=stainless|price_tier=1|rating=4.0-4.5
B0FVRRZGZX,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=carbon_steel|material=high_carbon|material=powder_steel|material=stainless|price_tier=2|rating>=4.5|sales<100
B0C4BC9ZKW,has_aplus=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=german_steel|material=x50crmov15|price_tier=3|rating>=4.5
B0FF8PN8G9,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5
B00R3Z49G6,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|painpoint=appearance_finish_negative|painpoint=appearance_finish_positive|painpoint=balance_weight_positive|painpoint=durability_positive|painpoint=handle_comfort_negative|painpoint=overall_quality_negative|painpoint=overall_quality_positive|painpoint=rust_resistance_negative|painpoint=sharpness_negative|painpoint=sharpness_positive|painpoint=value_for_money_positive|price_tier=0|rating>=4.5|sales>=1000
B0FN3BKD2S,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B0FP4P5BQT,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=set|material=stainless|price_tier=1|rating<4.0
B0FMH2Q911,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=set|material=damascus|material=stainless|painpoint=sharpness_positive|price_tier=3|rating>=4.5|sales=100-999
B0CRGVPK86,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0FX3S3LP1,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B07KC949P2,has_aplus=1|knife_type=chef|knife_type=cleaver|knife_type=nakiri|material=damascus|material=high_carbon|material=stainless|painpoint=sharpness_positive|price_tier=0|rating>=4.5|sales>=1000
B08SBF774C,has_aplus=1|is_fba=1|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=steak|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B0FXG82C8S,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5
B08YXRRTHV,has_aplus=1|is_fba=1|knife_type=chef|material=damascus|material=high_carbon|material=stainless|material=vg10|price_tier=1|rating>=4.5|sales=100-999
B0CFYBSSB5,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=cleaver|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=damascus|material=stainless|material=vg10|price_tier=3|rating=4.0-4.5
B0BB1B45SR,has_aplus=1|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=utility|material=damascus|material=vg10|price_tier=2|rating>=4.5|sales=100-999
B0CN3TL8X9,has_aplus=1|knife_type=block|knife_type=paring|knife_type=santoku|knife_type=set|price_tier=3|rating>=4.5
B0D1Y5M4RL,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0DNQYN6TY,has_aplus=1|is_fba=1|knife_type=santoku|material=german_steel|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0DGGV93PR,has_aplus=1|is_fba=1|knife_type=chef|knife_type=paring|knife_type=set|material=carbon_steel|material=damascus|material=high_carbon|price_tier=1|rating=4.0-4.5
B091F7LK55,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B07XQN2T36,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|price_tier=2|rating=4.0-4.5|sales=100-999
B0CG6BVDQC,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5
B0CWPCGCX2,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|material=x50crmov15|price_tier=1|rating>=4.5
B09NW1J2NW,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=utility|material=german_steel|material=stainless|painpoint=sharpness_positive|price_tier=0|rating>=4.5|sales>=1000
B0DGGCS6ZB,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=0|rating=4.0-4.5|sales<100
B0CN3MJPJQ,has_aplus=1|is_fba=1|knife_type=chef|knife_type=paring|knife_type=set|knife_type=utility|material=stainless|price_tier=0|rating=4.0-4.5
B0DP9TF9ZB,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=fillet|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|material=carbon_steel|material=high_carbon|material=powder_steel|price_tier=3|rating=4.0-4.5|sales<100
B0D98FCMGP,has_aplus=1|is_fba=1|knife_type=boning|knife_type=carving|knife_type=chef|knife_type=cleaver|knife_type=nakiri|knife_type=santoku|knife_type=set|knife_type=utility|material=carbon_steel|material=high_carbon|price_tier=2|rating>=4.5|sales=100-999
B0D22R6RXB,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales>=1000
B0FJGDF1CS,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=cleaver|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5
B0FR39RVYS,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=2|rating<4.0
B0DFPS1TCV,has_aplus=1|is_fba=1|knife_type=chef|knife_type=set|material=stainless|price_tier=1|rating<4.0
B0D2DFP5KG,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating=4.0-4.5|sales=100-999
B0CSK1LNS1,has_aplus=1|knife_type=boning|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0FQ4YPVKC,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B09XTZXF39,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|material=damascus|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0DM9DC9ZW,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating=4.0-4.5
B0C9RB4KZD,has_aplus=1|knife_type=block|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=damascus|material=vg10|price_tier=3|rating>=4.5
B0DHKV296C,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales<100
B0DZ5X35RZ,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|material=x50crmov15|price_tier=1|rating>=4.5
B0CC3JW4D3,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=carbon_steel|material=high_carbon|material=stainless|price_tier=1|rating=4.0-4.5
B0D8G2QVQ2,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating=4.0-4.5
B000L17BQ4,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales<100
B09DK23PM1,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales>=1000
B005116W4G,has_aplus=1|knife_type=chef|material=high_carbon|material=stainless|price_tier=3|rating=4.0-4.5
B0028LVP7Q,has_aplus=1|is_fba=1|knife_type=chef|material=stainless|price_tier=0|rating<4.0
B00629K4B8,has_aplus=1|is_fba=1|knife_type=santoku|material=stainless|price_tier=0|rating>=4.5
B088KHCNKS,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0D41LZ8YT,has_aplus=1|is_fba=1|knife_type=chef|knife_type=utility|material=damascus|material=high_carbon|material=powder_steel|price_tier=1|rating>=4.5|sales=100-999
B0CWRCCFTM,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|price_tier=0|rating>=4.5|sales>=1000
B0C77YHGY9,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|material=carbon_steel|material=high_carbon|price_tier=1|rating=4.0-4.5
B0BFWF1PKF,has_aplus=1|is_fba=1|knife_type=boning|knife_type=chef|knife_type=fillet|knife_type=set|knife_type=utility|material=stainless|price_tier=0|rating>=4.5|sales=100-999
B0CCJ3FCCW,has_aplus=1|knife_type=bread|knife_type=chef|material=carbon_steel|material=high_carbon|material=stainless|price_tier=0|rating>=4.5
B0F8VDDW8F,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales<100
B0D7QCZVZR,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales<100
B08ZQPCYTQ,has_aplus=1|is_fba=1|knife_type=santoku|material=stainless|price_tier=0|rating=4.0-4.5|sales<100
B08BCFRNXN,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|material=damascus|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0FXMCV6NC,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5
B0DDXL1BFD,has_aplus=1|is_fba=1|knife_type=chef|material=damascus|price_tier=1|rating>=4.5
B086L5JB2K,has_aplus=1|is_fba=1|knife_type=chef|knife_type=cleaver|material=carbon_steel|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0006NKY16,has_aplus=1|is_fba=1|knife_type=santoku|knife_type=set|price_tier=2|rating=4.0-4.5
B0DKMKXTMM,has_aplus=1|is_fba=1|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B0C65XF3HN,has_aplus=1|knife_type=chef|knife_type=set|material=carbon_steel|material=high_carbon|price_tier=2|rating>=4.5|sales=100-999
B0DKMH6QMP,has_aplus=1|is_fba=1|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales<100
B0D944SYMB,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0D2X9NPY3,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0CD7FMZ67,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0BFH6ZWWB,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B08KSKCDX4,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=cleaver|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5
B08CD3XNRL,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|painpoint=appearance_finish_negative|painpoint=durability_negative|painpoint=handle_comfort_negative|painpoint=overall_quality_negative|painpoint=rust_resistance_negative|painpoint=sharpness_negative|painpoint=value_for_money_negative|price_tier=1|rating>=4.5
B0DNR2JTX8,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=2|rating>=4.5
B0B62H439B,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales<100
B0FCD8J1FV,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating=4.0-4.5|sales=100-999
B0DKMF9N4S,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B09SZ26VKV,has_aplus=1|is_fba=1|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=nakiri|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
