review_id,aspect,sentiment,score,rating,sample_text
R1AA2H3XSS41FN,quality,positive,1.0,5,very sharp and really nice quality
R1AA2H3XSS41FN,durability,positive,1.0,5," they have a plastic one, but it’s sift plastic not hard"
R1AA2H3XSS41FN,handle,positive,1.0,5, lightweight and comfortable to use
R1AA2H3XSS41FN,balance,positive,1.0,5, lightweight and comfortable to use
R1X6AHCABRVWW1,sharpness,negative,-1.0,3, i hand washed this knife only and have used it 2x and the blade is already starting to show signs o
R1X6AHCABRVWW1,handle,negative,-1.0,3, sits well in your hand with a good balance
R1X6AHCABRVWW1,rust,negative,-1.0,3, i hand washed this knife only and have used it 2x and the blade is already starting to show signs o
R1X6AHCABRVWW1,balance,negative,-1.0,3, sits well in your hand with a good balance
R26H5R14MSNXYY,sharpness,positive,1.0,5," do not use it when you’ve been drinking, so keep your dull one for those times"
R26H5R14MSNXYY,quality,positive,1.0,5,very well made and competes with world renowned knife makers for half the price
R26H5R14MSNXYY,value,positive,1.0,5,very well made and competes with world renowned knife makers for half the price
R27Z1R1MTAR4D7,quality,positive,1.0,5,this is an excellent value for the price! i bought a set for my son and a set for another family mem
R27Z1R1MTAR4D7,value,positive,1.0,5,this is an excellent value for the price! i bought a set for my son and a set for another family mem
RU4G26RTZSQYR,sharpness,positive,1.0,5,and still sharp after daily professional use
RU4G26RTZSQYR,handle,positive,1.0,5, very comfortable in the hand
RJ8UYDV52L51T,sharpness,positive,1.0,5, the steel is hard enough to hold a good edge but not so hard to make sharpening difficult
RJ8UYDV52L51T,durability,positive,1.0,5, i believe that they will last a lifetime
RJ8UYDV52L51T,handle,positive,1.0,5, they are well balanced and have ergonomically correct handles; they feel good to my hands
RJ8UYDV52L51T,balance,positive,1.0,5, they are well balanced and have ergonomically correct handles; they feel good to my hands
RJ8UYDV52L51T,appearance,positive,1.0,5," and, yes they look good"
R330604MUQ37KM,sharpness,positive,1.0,5, stays sharp longer
R330604MUQ37KM,balance,positive,1.0,5, well balanced
R126QPCU6SUW3V,quality,negative,-1.0,2," this one was made in china, if i wanted a chinese knife i would have gone to my local big box store"
R2CS3IR7PE6NY5,sharpness,positive,1.0,5, so sharp blade that everything cuts nicely
R3H1GT58LW6756,sharpness,positive,1.0,5, i am very pleased with its performance as well as the edge which it maintains well
RTD63RA102DL7,value,negative,-1.0,2,"for the price, you can probably find better options"
R3WL0K5K8UJ0W,sharpness,positive,1.0,5,super sharp! use extreme caution when slicing as it would be very easy to get hurt with even a littl
R3WL0K5K8UJ0W,quality,positive,1.0,5,great knife! very attractively made with full tang and nice wood handle
R3WL0K5K8UJ0W,handle,positive,1.0,5,great knife! very attractively made with full tang and nice wood handle
R3WL0K5K8UJ0W,appearance,positive,1.0,5,quality looks and feels very high
R2RC7GIB83T821,sharpness,positive,1.0,5," it is extremely sharp, has a beautiful handle, is well-made, and feels solid and well-balanced"
R2RC7GIB83T821,quality,positive,1.0,5," it is extremely sharp, has a beautiful handle, is well-made, and feels solid and well-balanced"
R2RC7GIB83T821,handle,positive,1.0,5," it is extremely sharp, has a beautiful handle, is well-made, and feels solid and well-balanced"
R2RC7GIB83T821,balance,positive,1.0,5," it is extremely sharp, has a beautiful handle, is well-made, and feels solid and well-balanced"
R2RC7GIB83T821,value,positive,1.0,5," my husband was so impressed, he told me to get one for us! for the price, it is a win"
R2RC7GIB83T821,appearance,positive,1.0,5," it is extremely sharp, has a beautiful handle, is well-made, and feels solid and well-balanced"
R1ORPCLJG838PN,quality,positive,1.0,5," it’s well made, feels solid in the hand, and has a nice balance that makes chopping and slicing rea"
R1ORPCLJG838PN,durability,positive,1.0,5," it came in a beautiful, sturdy box that makes it perfect for gifting, or just storing safely in my "
R1ORPCLJG838PN,handle,positive,1.0,5," it’s well made, feels solid in the hand, and has a nice balance that makes chopping and slicing rea"
R1ORPCLJG838PN,balance,positive,1.0,5," it’s well made, feels solid in the hand, and has a nice balance that makes chopping and slicing rea"
R1ORPCLJG838PN,appearance,positive,1.0,5," it came in a beautiful, sturdy box that makes it perfect for gifting, or just storing safely in my "
R2T6V2M03YDRZR,sharpness,negative,-1.0,5,"sharp !this is a beautifully crafted knife that’s not only attractive, but functional and durable"
R2T6V2M03YDRZR,quality,negative,-1.0,5,"given the attention to detail and careful crafting, this price is low for such quality tool"
R2T6V2M03YDRZR,durability,negative,-1.0,5,"sharp !this is a beautifully crafted knife that’s not only attractive, but functional and durable"
R2T6V2M03YDRZR,handle,negative,-1.0,5, it’s well balanced and handles easily
R2T6V2M03YDRZR,balance,negative,-1.0,5, it’s well balanced and handles easily
R2T6V2M03YDRZR,value,negative,-1.0,5,"given the attention to detail and careful crafting, this price is low for such quality tool"
R2T6V2M03YDRZR,appearance,negative,-1.0,5,"sharp !this is a beautifully crafted knife that’s not only attractive, but functional and durable"
R13BIBNWQON5MN,sharpness,positive,1.0,5,great sharp and smooth cutting knife
R13BIBNWQON5MN,handle,positive,1.0,5, comfortable handle
R2QP2QY81IJZ8B,sharpness,positive,1.0,5, it is very sharp right out of the box
R2QP2QY81IJZ8B,quality,positive,1.0,5,"as a metallurgist, i am always impressed by the quality of swedish steel and this knife is no except"
R2QP2QY81IJZ8B,handle,positive,1.0,5, i love the weight and feel of the handle
R2QP2QY81IJZ8B,balance,positive,1.0,5, i love the weight and feel of the handle
R2QP2QY81IJZ8B,appearance,positive,1.0,5, it's also absolutely beautiful
RTF3IIIRPUQBG,sharpness,positive,1.0,5," the blade is sharp, as with any new knife, but it also holds that edge"
RTF3IIIRPUQBG,quality,positive,1.0,5,"i was uncertain about the wood handle, as some other knives have ones with cheap look and feel, but "
RTF3IIIRPUQBG,handle,positive,1.0,5," the blade is sharp, as with any new knife, but it also holds that edge"
RTF3IIIRPUQBG,value,positive,1.0,5,"i was uncertain about the wood handle, as some other knives have ones with cheap look and feel, but "
RTF3IIIRPUQBG,appearance,positive,1.0,5,"i was uncertain about the wood handle, as some other knives have ones with cheap look and feel, but "
R21P1TORKA4Q0O,sharpness,positive,1.0,5,knife is sharp out of the box
R21P1TORKA4Q0O,handle,positive,1.0,5, grip pretty comfortable
R21P1TORKA4Q0O,appearance,positive,1.0,5, grip pretty comfortable
R22VBCLUGDQSYF,sharpness,negative,-1.0,5," the blade is very sharp, slicing fruits transparently thin"
R22VBCLUGDQSYF,handle,negative,-1.0,5, my hand fits the hilt like a glove
R22VBCLUGDQSYF,balance,negative,-1.0,5, the balance is perfect
R21Q7T1VA9M1EJ,sharpness,positive,1.0,5,absolutely love this knife! it’s incredibly sharp and looks fantastic
R21Q7T1VA9M1EJ,quality,positive,1.0,5," the blade is made with swedish 14c28n steel, which is famous for its rust and corrosion resistance"
R21Q7T1VA9M1EJ,handle,positive,1.0,5, the handle feels great and the olive wood is truly beautiful
R21Q7T1VA9M1EJ,rust,positive,1.0,5," the blade is made with swedish 14c28n steel, which is famous for its rust and corrosion resistance"
R21Q7T1VA9M1EJ,appearance,positive,1.0,5,absolutely love this knife! it’s incredibly sharp and looks fantastic
R1PP5C88B7SKNM,sharpness,negative,-1.0,2,the knives are nice looking and feel nice however i used them one time and they were dull after that
R1PP5C88B7SKNM,appearance,negative,-1.0,2,the knives are nice looking and feel nice however i used them one time and they were dull after that
R26T466YENKRJW,rust,positive,1.0,5, only problem is stains are visible because i got light color
R26T466YENKRJW,balance,positive,1.0,5, only problem is stains are visible because i got light color
R26T466YENKRJW,appearance,positive,1.0,5, look wise and work wise it is good
R17OXFDXRSL9YD,sharpness,negative,-1.0,5,"after my small paring, utility knife got so dull i needed something small that doesn't take alot of "
R17OXFDXRSL9YD,value,negative,-1.0,5, great price
R3MR1YSGOM143G,value,positive,1.0,5, great qualty for the price
RGVXSL6GZP7ET,quality,positive,1.0,5,absolutely blown away by the quality for the price
RGVXSL6GZP7ET,durability,positive,1.0,5," takes up minimal counter space, the knives are great, and no issues w the durability or the color c"
RGVXSL6GZP7ET,value,positive,1.0,5,absolutely blown away by the quality for the price
R1HI04QTQLNR0M,sharpness,positive,1.0,5," i will tell you that i used 2 knives last night to cut raw beef and raw carrots, and both knives we"
R1HI04QTQLNR0M,durability,positive,1.0,5," i will tell you that i used 2 knives last night to cut raw beef and raw carrots, and both knives we"
R1HI04QTQLNR0M,handle,positive,1.0,5, they are also lightweight and comfortable in my hand
R1HI04QTQLNR0M,rust,positive,1.0,5, they retained their edges and did not rust
R1HI04QTQLNR0M,balance,positive,1.0,5, they are also lightweight and comfortable in my hand
R1HI04QTQLNR0M,value,positive,1.0,5,"these are so much more than i expected! i got them at a super price on amazon haul, and my expectati"
RSAIFB85J9NS8,sharpness,negative,-1.0,1,"it is not stainless steel, there is rust over the edges"
RSAIFB85J9NS8,quality,negative,-1.0,1,the knives holder is made with little plastic picks that bend and can’t get the knife all the way do
RSAIFB85J9NS8,durability,negative,-1.0,1,the knives holder is made with little plastic picks that bend and can’t get the knife all the way do
RSAIFB85J9NS8,handle,negative,-1.0,1,the knives holder is made with little plastic picks that bend and can’t get the knife all the way do
RSAIFB85J9NS8,rust,negative,-1.0,1,"it is not stainless steel, there is rust over the edges"
R7EFBJLMTI9I3,appearance,positive,1.0,5,works great and looks cool
R1GTVDNXT3LHFF,sharpness,positive,1.0,5,sharp! cut with ease on fish
R1GTVDNXT3LHFF,quality,positive,1.0,5, quality is there too
R1GTVDNXT3LHFF,handle,positive,1.0,5, fit in my small hand
R1GTVDNXT3LHFF,value,positive,1.0,5, i thought the value was good too
R1GTVDNXT3LHFF,appearance,positive,1.0,5, i would definitely try if youre looking for something like this
R1BILSMKBKC23C,value,positive,1.0,5,"these are the best knives i’ve ever owned! excellent for the price, easy to clean and my extended fa"
R44S6L29BCM6,sharpness,positive,1.0,5," it’s razor sharp, beautifully balanced, and slices through everything with zero effort"
R44S6L29BCM6,quality,positive,1.0,5, the craftsmanship is stunning—the pattern on the blade looks high-end and feels premium in the hand
R44S6L29BCM6,handle,positive,1.0,5, the craftsmanship is stunning—the pattern on the blade looks high-end and feels premium in the hand
R44S6L29BCM6,balance,positive,1.0,5," it’s razor sharp, beautifully balanced, and slices through everything with zero effort"
R44S6L29BCM6,appearance,positive,1.0,5," it’s razor sharp, beautifully balanced, and slices through everything with zero effort"
R7Y2SGSY69I20,value,positive,1.0,5,"what a great sheath, the matsato fits perfect and the price was well worth it"
R19ISLRFEPR19D,sharpness,positive,1.0,5, it is the perfect size and extremely sharp
R1HX8Y4ZE4205E,sharpness,positive,1.0,4, you just have to get used to the curved blade
R3N0I3V9V2FCO4,quality,negative,-1.0,4,"design and price was 5 stars, quality was only 3 stars"
R3N0I3V9V2FCO4,value,negative,-1.0,4,"design and price was 5 stars, quality was only 3 stars"
R3N0I3V9V2FCO4,appearance,negative,-1.0,4,"design and price was 5 stars, quality was only 3 stars"
R196TQQPUO35MC,sharpness,negative,-1.0,4, it is very sharp and cuts great but she’s a little afraid to it
R1G68XPREORUMW,quality,positive,1.0,5," appears to be great quality, and colors will complement the matsato knife perfectly and should work"
R29VWR8PD4M3EJ,sharpness,positive,1.0,5,good edge
R3PH2X4AFCKHVZ,sharpness,positive,1.0,5,the haugo chef knife stands out in the kitchen because it’s extremely sharp right out of the box
R41S8CARIIP76,sharpness,negative,-1.0,1,this is solely for the aesthetics of the damascus appearance of the blade itself
R41S8CARIIP76,handle,negative,-1.0,1, its not even visually noticeable unless you are the individual holding the knife and tilting it so 
R41S8CARIIP76,balance,negative,-1.0,1, its not even visually noticeable unless you are the individual holding the knife and tilting it so 
R41S8CARIIP76,appearance,negative,-1.0,1,this is solely for the aesthetics of the damascus appearance of the blade itself
R25HUP859AT963,sharpness,positive,1.0,5, it's very sharp makes any cutting super easy and efficient
R25HUP859AT963,durability,positive,1.0,5, it's very durable i have used it so may events that i've hosted! it's equally balanced from handle 
R25HUP859AT963,handle,positive,1.0,5, it's very durable i have used it so may events that i've hosted! it's equally balanced from handle 
R25HUP859AT963,balance,positive,1.0,5, it's very durable i have used it so may events that i've hosted! it's equally balanced from handle 
RE2PUT5B007R2,sharpness,positive,1.0,5, the transition from the handle to the blade is completely smooth
RE2PUT5B007R2,quality,positive,1.0,5," it has enough quality to become your main knife, and has become might go to knife when i am cooking"
RE2PUT5B007R2,handle,positive,1.0,5, the transition from the handle to the blade is completely smooth
RE2PUT5B007R2,balance,positive,1.0,5," it is nice weight and balance, and nice manufacturing precision as well as cute little details"
RE2PUT5B007R2,appearance,positive,1.0,5," it has a nice mirror finish, and it cuts rather well slices through meat with no issue and can proc"
R3OUZKMD7FHCCF,sharpness,positive,1.0,5, but be very careful! they are very sharp! slices meat and veggies like butter
R3OUZKMD7FHCCF,appearance,positive,1.0,5,"oooh, these knives are awesome! they look really nice and feel nice"
RPNCFPCK9XVAW,quality,positive,1.0,5, the weight of the knife feels high-quality and is easy to hold in the hand
RPNCFPCK9XVAW,durability,positive,1.0,5, the knife has a water-like pattern and is also durable and stain-resistant
RPNCFPCK9XVAW,handle,positive,1.0,5, the weight of the knife feels high-quality and is easy to hold in the hand
RPNCFPCK9XVAW,rust,positive,1.0,5, the knife has a water-like pattern and is also durable and stain-resistant
RPNCFPCK9XVAW,balance,positive,1.0,5, the weight of the knife feels high-quality and is easy to hold in the hand
RPNCFPCK9XVAW,value,positive,1.0,5,this knife offers an impressive blend of aesthetic appeal and professional-grade performance that ri
RPNCFPCK9XVAW,appearance,positive,1.0,5,this knife offers an impressive blend of aesthetic appeal and professional-grade performance that ri
R3PTAVVSDAK4Q9,sharpness,positive,1.0,5,very sharp
R3PTAVVSDAK4Q9,balance,positive,1.0,5, good weight
R6V5FRKOYRXKI,sharpness,positive,1.0,5, came already sharp
R6V5FRKOYRXKI,quality,positive,1.0,5,great quality looks just like the picture
R6V5FRKOYRXKI,appearance,positive,1.0,5,great quality looks just like the picture
R882C7RXPEGSJ,sharpness,positive,1.0,5," almost all knives are sharp out of the box, but for me, it’s all about comfort, balance, quality, a"
R882C7RXPEGSJ,quality,positive,1.0,5," almost all knives are sharp out of the box, but for me, it’s all about comfort, balance, quality, a"
R882C7RXPEGSJ,balance,positive,1.0,5," almost all knives are sharp out of the box, but for me, it’s all about comfort, balance, quality, a"
R882C7RXPEGSJ,appearance,positive,1.0,5," it is delivered in a beautiful box, suitable to be wrapped if this knife is a gift"
RRVFMU7G30YH1,sharpness,positive,1.0,5, he was very pleased saying they are very very sharp
RKR4V68F2MZBQ,sharpness,positive,1.0,5,great set of very sharp knives and the wooden block is beautiful
RKR4V68F2MZBQ,quality,positive,1.0,5, slightly heavier which makes them feel higher quality
RKR4V68F2MZBQ,balance,positive,1.0,5, slightly heavier which makes them feel higher quality
RKR4V68F2MZBQ,appearance,positive,1.0,5,great set of very sharp knives and the wooden block is beautiful
RQDNGISQ3LBBY,sharpness,negative,-1.0,3,i have not have these knives for even an entire year and the paring knife has a chunk out of it from
RQDNGISQ3LBBY,durability,negative,-1.0,3,i really like these knives but am sad that they have broken so quickly
R2BOQDJ242J9N8,sharpness,negative,-1.0,3, they are very sharp
R2BOQDJ242J9N8,durability,negative,-1.0,3," despite being advertised as german steel, they dented while slicing corn on the cob, which suggests"
R2BOQDJ242J9N8,handle,negative,-1.0,3, i love the wood and black handles contrast
R2BOQDJ242J9N8,value,negative,-1.0,3,i’ve been using a less expensive knife i bought from the supermarket for many years which says germa
R71U748N0BDA8,sharpness,positive,1.0,5,these knives look fantastic in my kitchen but be aware they are really sharp
R71U748N0BDA8,appearance,positive,1.0,5,these knives look fantastic in my kitchen but be aware they are really sharp
R2T3YMFUUBIEEI,sharpness,positive,1.0,5,"super sharp knives, look like a way more expensive set ! if you're on the fence because of the low p"
R2T3YMFUUBIEEI,value,positive,1.0,5,"super sharp knives, look like a way more expensive set ! if you're on the fence because of the low p"
R2T3YMFUUBIEEI,appearance,positive,1.0,5,"super sharp knives, look like a way more expensive set ! if you're on the fence because of the low p"
R1EO4NNKX5A0V7,sharpness,positive,1.0,5," they stayed super sharp, and have a perfect weight to them"
R1EO4NNKX5A0V7,balance,positive,1.0,5," they stayed super sharp, and have a perfect weight to them"
RRSQ1XJXKQ6T2,sharpness,positive,1.0,5,very sharp and cuts clean
R3E80QEMYK0RJ2,sharpness,positive,1.0,4, needed a little sharpening before use but over all great product
R3E80QEMYK0RJ2,quality,positive,1.0,4,i’m a chef & these knives are pretty good quality for the price
R3E80QEMYK0RJ2,value,positive,1.0,4,i’m a chef & these knives are pretty good quality for the price
R3E80QEMYK0RJ2,appearance,positive,1.0,4,i’m a chef & these knives are pretty good quality for the price
R2GDF8WOQDJ497,sharpness,positive,1.0,5,the blade shape is perfect for chopping and scooping up stuff! blade is good quality and has not sho
R2GDF8WOQDJ497,quality,positive,1.0,5,the blade shape is perfect for chopping and scooping up stuff! blade is good quality and has not sho
R2GDF8WOQDJ497,durability,positive,1.0,5,the blade shape is perfect for chopping and scooping up stuff! blade is good quality and has not sho
R2GDF8WOQDJ497,handle,positive,1.0,5,love this knife!! great contoured handle (fits large and small hands)
R2GDF8WOQDJ497,balance,positive,1.0,5,it is not too heavy in the hand but it does have some heft to it
R2GDF8WOQDJ497,value,positive,1.0,5,can’t beat the price!
R18ILNFIT63FO,sharpness,positive,1.0,5,it is sharp! (i almost cut myself when it slid through an avocado much faster than i anticipated) it
R18ILNFIT63FO,handle,positive,1.0,5,it is sharp! (i almost cut myself when it slid through an avocado much faster than i anticipated) it
R18ILNFIT63FO,balance,positive,1.0,5,it is sharp! (i almost cut myself when it slid through an avocado much faster than i anticipated) it
R18ILNFIT63FO,appearance,positive,1.0,5,it is sharp! (i almost cut myself when it slid through an avocado much faster than i anticipated) it
R34W87RPNF7LQ8,value,positive,1.0,5, great value for the price
R269Y7C9K4LSO8,sharpness,positive,1.0,5, they are extremely sharp and beautifully made
R269Y7C9K4LSO8,quality,positive,1.0,5, they are extremely sharp and beautifully made
R269Y7C9K4LSO8,handle,positive,1.0,5, they look handsome sitting on a kitchen counter top
R269Y7C9K4LSO8,value,positive,1.0,5,this is an amazing set of knives for the price point
R269Y7C9K4LSO8,appearance,positive,1.0,5, they are extremely sharp and beautifully made
R349HWFLBBOYU5,sharpness,positive,1.0,5, sharp
R349HWFLBBOYU5,appearance,positive,1.0,5,beautifully crafted knife set
R3UCDL544USKCD,sharpness,positive,1.0,5,very sharp be careful when removing the packaging
R3UCDL544USKCD,durability,positive,1.0,5, great buy so far hopefully they last a while too since it came with a sharpening tool
R3UCDL544USKCD,handle,positive,1.0,5, i love that these aren’t quite as “bulky” as other knives for my “smaller” hands and they have been
R3UCDL544USKCD,appearance,positive,1.0,5," the magnetic spinning holder is really nice, convenient, and cool looking 😎 wood handles are really"
R38D1NKDG54FIR,appearance,positive,1.0,5, the knives are very elegant looking so it goes well with her nice kitchenware
R3KF3YK2A75LI,sharpness,positive,1.0,4, but be aware that the damascus look on the blades is laser etched into the steel
R3KF3YK2A75LI,quality,positive,1.0,4,"they seem made well, and i like the design of the block"
R3KF3YK2A75LI,appearance,positive,1.0,4,"they seem made well, and i like the design of the block"
R3KK6RB7IBFDO3,sharpness,positive,1.0,5,these knives are super sharp
R3KK6RB7IBFDO3,quality,positive,1.0,5, well made
R3KK6RB7IBFDO3,appearance,positive,1.0,5, the astetics of the magneted block looks really nice
R2J06IVN2M83EE,sharpness,positive,1.0,5,"this knives are great, very sharp"
R3CP4RTMQME0AF,sharpness,positive,1.0,5," sharp, useful, and beautiful on my countertop"
R3CP4RTMQME0AF,appearance,positive,1.0,5," sharp, useful, and beautiful on my countertop"
RWYVCP6CLDXN8,quality,positive,1.0,5,great quality and value
RWYVCP6CLDXN8,value,positive,1.0,5,great quality and value
R1OLTGDP5FAQSJ,quality,positive,1.0,5, i find that most of the amazon basics are high quality
R1OLTGDP5FAQSJ,value,positive,1.0,5,great knife for the price
R37H9JX1B073GS,sharpness,positive,1.0,5, sharp too
RFZKFQDIIM5QL,sharpness,positive,1.0,5," quite sharp, sturdy, feels good in the hand"
RFZKFQDIIM5QL,durability,positive,1.0,5," quite sharp, sturdy, feels good in the hand"
RFZKFQDIIM5QL,handle,positive,1.0,5," quite sharp, sturdy, feels good in the hand"
RFZKFQDIIM5QL,value,positive,1.0,5," at this price, if it gets dull i'll just buy another one!"
R1XSP6IXV7WQW6,sharpness,negative,-1.0,4, good weight and sharp
R1XSP6IXV7WQW6,handle,negative,-1.0,4, could be a little more ergonomic
R1XSP6IXV7WQW6,balance,negative,-1.0,4, good weight and sharp
R1XSP6IXV7WQW6,value,negative,-1.0,4,nice knife for the money
R2XF4WRC51ANUF,value,positive,1.0,4,good knife for the price!!
R3HN0AAEYP2WN,sharpness,positive,1.0,5,really sharp; holds edge well it has become the go to knife in my house
R3HN0AAEYP2WN,handle,positive,1.0,5,really sharp; holds edge well it has become the go to knife in my house
R3ES272671YVQY,sharpness,positive,1.0,5," handle is sturdy, sharp and good size to use easily"
R3ES272671YVQY,quality,positive,1.0,5,good quality for price
R3ES272671YVQY,durability,positive,1.0,5," handle is sturdy, sharp and good size to use easily"
R3ES272671YVQY,handle,positive,1.0,5," handle is sturdy, sharp and good size to use easily"
R3ES272671YVQY,value,positive,1.0,5,good quality for price
R3I22E40UFJOQZ,sharpness,positive,1.0,5,i particularly like that the curvature allows fine chopping by rocking it while the blade stays in c
R3I22E40UFJOQZ,quality,positive,1.0,5," well made, well weighted"
R3I22E40UFJOQZ,balance,positive,1.0,5," well made, well weighted"
R3I22E40UFJOQZ,value,positive,1.0,5,same functionality as a high end chef’s knife at a fraction of the cost
R2OYQ9PIKKDXBZ,sharpness,positive,1.0,5,i bought this knife almost a year ago if not longer and never sharpened it yet
R2OYQ9PIKKDXBZ,durability,positive,1.0,5,this is a very durable knife if you need one for a good price
R2OYQ9PIKKDXBZ,value,positive,1.0,5,this is a very durable knife if you need one for a good price
R12H5HAJ6C4D0U,sharpness,positive,1.0,5,very nice knife and sharp right out of the box
R1QVQLEQQHA0FF,sharpness,positive,1.0,4,"very sharp, great knife"
R1QVQLEQQHA0FF,handle,positive,1.0,4, handle is very comfortable
R1DVLTMQL9GRZ8,sharpness,positive,1.0,5, the design of the blade with a cool wood/epoxy handle is very well done and evenly balanced
R1DVLTMQL9GRZ8,quality,positive,1.0,5,this is a very well made chefs knife that is a great addition to our kitchen
R1DVLTMQL9GRZ8,durability,positive,1.0,5, the addition of high carbon in the stainless steel and the 12 degree edge angle makes the blade ver
R1DVLTMQL9GRZ8,handle,positive,1.0,5, the design of the blade with a cool wood/epoxy handle is very well done and evenly balanced
R1DVLTMQL9GRZ8,rust,positive,1.0,5, the addition of high carbon in the stainless steel and the 12 degree edge angle makes the blade ver
R1DVLTMQL9GRZ8,balance,positive,1.0,5, the design of the blade with a cool wood/epoxy handle is very well done and evenly balanced
R1DVLTMQL9GRZ8,value,positive,1.0,5," because of the design and quality construction, this is a good knife for the price"
R1DVLTMQL9GRZ8,appearance,positive,1.0,5, the design of the blade with a cool wood/epoxy handle is very well done and evenly balanced
R1U05HY6I7IDRD,sharpness,positive,1.0,5," the blade is incredibly sharp — it slices through veggies, meat, and even tougher ingredients with "
R1U05HY6I7IDRD,quality,positive,1.0,5," for the price, the quality is honestly amazing"
R1U05HY6I7IDRD,handle,positive,1.0,5,"the ergonomic handle is really comfortable to hold, and the knife has a nice balanced weight that ma"
R1U05HY6I7IDRD,balance,positive,1.0,5,"the ergonomic handle is really comfortable to hold, and the knife has a nice balanced weight that ma"
R1U05HY6I7IDRD,value,positive,1.0,5," for the price, the quality is honestly amazing"
R1U05HY6I7IDRD,appearance,positive,1.0,5,"i’m super impressed with this 8-inch chef knife! right out of the box, it looks and feels like somet"
R113R5Z5POQOZJ,sharpness,positive,1.0,5,this knife is sharp and has elegant look into it
R113R5Z5POQOZJ,handle,positive,1.0,5, i love how comfortable it feels to grab it on my hand
R113R5Z5POQOZJ,appearance,positive,1.0,5,this knife is sharp and has elegant look into it
R3IL49D8KEW546,sharpness,positive,1.0,5," the blade is extremely sharp and cuts cleanly through vegetables, meat, and thicker items without a"
R3IL49D8KEW546,quality,positive,1.0,5,"the included sheath is a nice touch for storage and safety, and the gift box presentation makes it l"
R3IL49D8KEW546,durability,positive,1.0,5," the high carbon stainless steel feels strong and reliable, and the edge holds up well after multipl"
R3IL49D8KEW546,handle,positive,1.0,5," the high carbon stainless steel feels strong and reliable, and the edge holds up well after multipl"
R3IL49D8KEW546,rust,positive,1.0,5," the high carbon stainless steel feels strong and reliable, and the edge holds up well after multipl"
R3IL49D8KEW546,balance,positive,1.0,5,"the balance between the blade and handle is very good, which makes it comfortable for longer preppin"
R3IL49D8KEW546,value,positive,1.0,5," overall, this knife performs like something much more expensive"
R3IL49D8KEW546,appearance,positive,1.0,5," i also like the roll forged design since it gives the knife a sturdy, durable feel"
R2EE6V3FRZHM14,quality,negative,-1.0,2,not the best quality for the price
R2EE6V3FRZHM14,value,negative,-1.0,2,not the best quality for the price
RNNYMH5G6ITU3,sharpness,positive,1.0,5,this knife is wonderfully sharp and extremely useful for everything from removing potato eyes to mak
R364SLLUOS5IU3,sharpness,positive,1.0,5," these knives feel substantial, are very sharp, and do the job well"
R364SLLUOS5IU3,quality,positive,1.0,5, these knives are well made and a terrific bargain
R1RYNOT27VOSYH,value,positive,1.0,5, absolutely great knife for the price
R1WZ3WWE9ZQS5P,sharpness,positive,1.0,4,it’s a good sharp knife
RR3P87BNYB6EV,handle,positive,1.0,5, handle was beautiful and a comfortable fit in my hand
RR3P87BNYB6EV,appearance,positive,1.0,5, handle was beautiful and a comfortable fit in my hand
R3DI4OD13TLDK1,quality,positive,1.0,5,well made knife and a good size for all around kitchen use
R2HE6UKTM7SWW2,sharpness,positive,1.0,5,very sharp knife and just the right size
R1MMRYKAYZEP01,sharpness,positive,1.0,5,love how sharp this knife is! have purchased additional as gift
R3F0FWMO91MXQQ,sharpness,negative,-1.0,3,looks and feels exactly like another brand’s knife - it seems they have large volume cooking cutting
R3F0FWMO91MXQQ,handle,negative,-1.0,3, handle is ok but not great
R3F0FWMO91MXQQ,appearance,negative,-1.0,3,looks and feels exactly like another brand’s knife - it seems they have large volume cooking cutting
R36RVXSHNK44LS,quality,positive,1.0,5,quality
R36RVXSHNK44LS,value,positive,1.0,5,price
RL1S9LZ2JLAZ2,appearance,positive,1.0,5,looks good
RZQ4R42QXV8EB,sharpness,positive,1.0,5," it's balanced very well, sharp, holds it's sharpness, comes in a durable and reusable storage box"
RZQ4R42QXV8EB,quality,positive,1.0,5,amazing quality knife for a very very reasonable price
RZQ4R42QXV8EB,durability,positive,1.0,5," it's balanced very well, sharp, holds it's sharpness, comes in a durable and reusable storage box"
RZQ4R42QXV8EB,handle,positive,1.0,5," it's balanced very well, sharp, holds it's sharpness, comes in a durable and reusable storage box"
RZQ4R42QXV8EB,rust,positive,1.0,5," the high heat and humidity can warp blades and handles, the harsh detergent can cause corrosion, ev"
RZQ4R42QXV8EB,balance,positive,1.0,5," it's balanced very well, sharp, holds it's sharpness, comes in a durable and reusable storage box"
RZQ4R42QXV8EB,value,positive,1.0,5,amazing quality knife for a very very reasonable price
R1FBAZOXT41X35,sharpness,positive,1.0,5, the wood gleams and the steel blade cuts easily through everything from fruit to vegetables to meat
R1FBAZOXT41X35,quality,positive,1.0,5," this would make a fantastic gift as it's presented in a very nicely made box, and i like that it ev"
R1FBAZOXT41X35,durability,positive,1.0,5, i'm sure it will last for years to come
R1FBAZOXT41X35,handle,positive,1.0,5," it makes it look like you're trying to fake damascus steel, but the handle is beautiful enough that"
R1FBAZOXT41X35,balance,positive,1.0,5," it's a bit on the heavy side, but i personally like that"
R1FBAZOXT41X35,appearance,positive,1.0,5," it makes it look like you're trying to fake damascus steel, but the handle is beautiful enough that"
R252YDR5YMT0QW,durability,positive,1.0,5,"an inexpensive, durable knife set"
