asin,log_price,product_rating,log_reviews,log_sales,weighted_rating,log_price_per_piece,log_bsr,bullet_count,image_count,is_fba,has_aplus,discount_rate,log_days_on_market,brand_tier_encoded,is_set,set_pieces,is_damascus,is_high_carbon,is_german_steel,is_japanese_steel,is_ceramic,is_chef_knife,is_santoku,is_steak_knife,is_cleaver,is_paring,has_block,is_professional,is_gift,blade_size_inch,bert_sentiment_mean,positive_ratio,negative_ratio,aspect_sharpness_sentiment,aspect_quality_sentiment,aspect_durability_sentiment,aspect_handle_sentiment,aspect_value_sentiment,aspect_rust_sentiment,aspect_appearance_sentiment,aspect_balance_sentiment,aspect_sentiment_mean,verified_purchase_rate,avg_helpful_votes
B0D519XN4R,3.5832411220909393,4.6,6.448889394146858,0.0,4.576026689368546,3.5832411220909393,10.138559674715612,7,9,1,1,0.0,6.432940092739179,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FP5FN15M,3.5333945512735414,4.5,3.1780538303479458,0.0,4.3163994145389495,1.216183661713903,10.147805339081744,5,9,1,1,0.3350670134026805,5.0689042022202315,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DJXSGWG6,3.1565747986708215,4.4,3.9318256327243257,0.0,4.315934368967737,2.139673929719914,12.81219572174677,5,9,1,1,0.2500468847678228,6.0473721790462776,0,1,3,0,1,0,1,0,1,0,0,0,0,0,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09PVB1HYR,3.663305202994506,4.5,5.517452896464707,0.0,4.45884814463804,3.663305202994506,12.150739623471996,5,9,1,1,0.0500125031257814,7.306531398939505,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0BCVZGPVM,3.5832411220909393,4.7,6.767343125265392,0.0,4.677654903236299,3.5832411220909393,9.462265724715845,5,9,1,1,0.0,8.522578663692576,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CZSRC6CL,4.6150215020384655,4.6,5.802118375377063,0.0,4.5566289299597615,4.6150215020384655,9.837134051986107,6,9,1,1,0.2307869836141242,6.508769136971682,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B08VJLHSXD,5.191789503138204,4.2,6.816735880594968,0.0,4.2006980733176436,2.4993333329487237,10.50465649619972,8,9,1,1,0.1060053002650133,7.511524648390866,3,1,16,0,0,0,0,0,1,0,1,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DNQKM1FT,3.780774718818192,4.7,4.454347296253507,0.0,4.5398894641341085,3.780774718818192,11.282392176682402,5,9,1,1,0.3877696813830547,5.717027701406222,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FJD9WNCP,5.030372559779288,0.0,0.0,0.0,4.215856236786469,2.784949511938001,0.0,5,9,1,1,0.0,5.780743515792329,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B003B66YKA,5.170199863767594,4.8,7.643961949002529,0.0,4.788476262069062,5.170199863767594,9.039077442538963,5,9,1,1,0.1252062603130157,0.0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DRGDP5ZF,4.025173103360802,4.5,3.713572066704308,0.0,4.354462950549167,2.9616582932202395,10.704053129863343,5,9,1,1,0.2500468847678228,6.0063531596017325,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FJL5DNSJ,4.3943256902608985,0.0,0.0,0.0,4.215856236786469,4.3943256902608985,0.0,5,9,1,1,0.0,5.780743515792329,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DFQ499XV,4.875120984409557,4.6,5.0369526024136295,0.0,4.517261343307855,4.875120984409557,11.763746438188875,6,9,1,1,0.2500468847678228,6.259581464064923,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DB7VSY2R,3.433664571799657,4.5,5.14166355650266,0.0,4.443707367665244,3.433664571799657,9.838041953461058,6,9,1,1,0.2500468847678228,6.324358962381311,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09YQXJDX5,3.2577118486533987,4.7,7.155396301896734,0.0,4.684618730669464,2.2332350148592526,8.400659375160286,5,9,1,1,0.2500468847678228,7.198931240688173,0,1,3,0,1,0,0,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DZMT6CWD,4.574607880405451,4.6,3.871201010907891,0.0,4.418718673539682,4.574607880405451,11.246482895510866,5,9,1,1,0.520026001300065,5.811140992976701,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,7.6,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09B9Q8TMC,4.3943256902608985,4.7,7.167809184316444,0.0,4.684802662141279,1.9041310640169513,9.555489144076292,6,9,1,1,0.5000312519532472,7.410347097821024,1,1,14,0,0,0,1,0,0,0,0,0,0,1,0,0,7.0,1.0,1.0,0.0,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,1.0,0.0
B0BGRZM4FN,5.141605075260502,4.6,6.570882962339584,0.0,4.578630413172227,2.4531041865872543,11.68859159009734,5,9,1,1,0.0,7.109062135687172,1,1,16,0,1,0,0,0,1,0,0,0,0,1,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0B8NCBW6M,4.262539022051294,4.6,5.68697535633982,0.0,4.551982029598308,2.5388422834536386,12.173761208262563,5,9,1,1,0.222246916324036,7.154615356913663,1,1,6,0,1,0,0,0,0,0,1,0,0,0,0,1,9.0,0.8,0.9,0.1,0.7142857142857143,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8392857142857143,0.8,0.3
B0C3CJ5TLX,3.433664571799657,4.6,5.863631175598097,0.0,4.558946468053516,3.433664571799657,10.662188363835511,5,9,1,1,0.3479017177647315,6.92461239604856,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DGC7S79J,3.331847303527362,4.8,4.859812404361672,0.0,4.655682129088422,3.331847303527362,11.540112524814193,0,8,1,1,0.2500468847678228,6.244166900663736,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FF1QKZY2,3.433664571799657,4.6,2.6390573296152584,0.0,4.306653853546031,3.433664571799657,11.463493594951633,5,9,1,1,0.2500468847678228,5.429345628954441,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0000Y7KNQ,4.983264097300124,4.7,8.236420527265391,0.0,4.694672769700034,4.983264097300124,8.969669103793757,5,9,1,1,0.3194835680751174,0.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D95HZM9K,4.3943256902608985,4.7,5.3230099791384085,0.0,4.6173413087196415,3.3201078299422466,10.23616689091864,6,9,1,1,0.3333611134261188,6.3473892096560105,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0G2LWP743,4.2903224454635405,0.0,0.0,0.0,4.215856236786469,4.2903224454635405,0.0,5,9,0,1,0.0,5.14166355650266,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D7VVNQBT,2.970414465569701,4.5,3.784189633918261,0.0,4.359599552294491,2.970414465569701,10.786965794663733,5,9,1,1,0.4998648283319816,6.380122536899765,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,6.4,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B08DFSBW6J,2.8326249356838407,4.7,8.386172928977834,0.0,4.6954068131793605,2.8326249356838407,9.437077458800523,5,9,1,1,0.3847633705271258,7.590346945602565,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,7.0,0.6,0.8,0.2,-0.25,-1.0,0.0,0.3333333333333333,1.0,-0.5,0.0,0.0,-0.05208333333333334,1.0,0.0
B0CTK44HGN,3.7133281345162463,4.7,5.3230099791384085,0.0,4.6173413087196415,3.7133281345162463,10.236202740279628,6,9,1,1,0.2857653152348633,6.601230118728877,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DM891RVR,3.663305202994506,4.4,5.476463551931511,0.0,4.3723784355179705,1.8605300937977676,11.234242776315249,5,9,1,1,0.0500125031257814,6.118097198041348,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FGXRJ48T,4.394202210604015,4.9,3.6888794541139363,0.0,4.545258789444837,4.394202210604015,9.745019231764333,5,9,1,1,0.2500468847678228,4.919980925828125,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,7.0,0.8,0.9,0.1,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.9,0.0
B0FKB96RR6,3.433664571799657,4.5,3.9512437185814275,0.0,4.371677010161632,3.433664571799657,11.189339838172094,5,9,1,1,0.4000800160032007,5.247024072160486,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,6.3,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CZNJL11L,3.9887988442301956,4.6,5.87493073085203,0.0,4.559360105654991,1.6893267621182573,10.323249965345116,5,9,1,1,0.2500468847678228,6.933423025730715,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0F47WJWP1,4.564244019375446,4.8,6.366470447731438,0.0,4.76061952158111,2.6789646202071133,8.605020901781758,5,9,1,1,0.05000500050005,6.418364935936212,0,1,7,0,1,0,0,0,0,0,1,0,0,1,0,0,4.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0171BTJ84,3.7130841428107537,4.4,8.583729715216482,0.0,4.398563781233989,2.196780034097069,9.317668949728708,5,9,1,1,0.2500468847678228,8.231376045573969,0,1,5,0,0,0,0,1,1,0,0,0,1,1,0,0,3.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B07N61M2X5,3.6831128592195994,4.5,6.948897222313312,0.0,4.4889805742798075,2.6335660898409743,9.680406499268875,5,9,1,1,0.2500468847678228,7.84971375760487,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DBVDWCG1,3.7133281345162463,4.6,6.833031732786201,0.0,4.583349805928825,1.2991011494175133,8.330863613224745,5,9,1,1,0.3939990907713289,6.313548046277095,0,1,15,0,1,0,0,1,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0F1YPDH8G,3.6373229671995344,4.8,4.418840607796598,0.0,4.602144854395417,3.6373229671995344,11.184796327703266,5,9,1,1,0.6300630063006301,5.7745515455444085,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,9.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B099PKV4ZY,3.7133281345162463,4.5,3.5553480614894135,0.0,4.34297318348726,3.7133281345162463,0.0,5,9,1,1,0.4286326618088297,7.416378479192928,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0F93Y59S6,4.131158535344817,5.0,2.3978952727983707,0.0,4.366653114327533,4.131158535344817,10.437404507525516,5,9,1,1,0.1248749821403057,4.382026634673881,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8.0,0.6,0.8,0.2,0.5555555555555556,0.7142857142857143,0.0,0.6,0.3333333333333333,1.0,0.75,0.2,0.5191468253968253,0.2,0.4
B08FWRQ7WT,2.922623801733353,4.6,8.490438454107418,0.0,4.596713375829095,2.922623801733353,9.144307401371744,5,9,1,1,0.1200600300150074,7.600902459542082,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,6.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.0
B0CCJ3J5SZ,3.2954664270299134,4.5,5.075173815233827,0.0,4.440626676343442,3.2954664270299134,11.951438427124593,5,9,1,1,0.6286612373196171,6.834108738813838,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B00BQ83BCE,4.4880744141118445,4.7,7.771910256435763,0.0,4.69157662052404,4.4880744141118445,9.648853334130548,5,9,1,1,0.2500468847678228,8.453614209773367,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FQJHY93V,4.709440107163888,5.0,1.3862943611198906,0.0,4.268132487667372,2.181143587576492,11.60362503221687,5,9,1,1,0.6029098523412397,4.406719247264253,0,1,14,0,1,0,0,0,1,0,0,0,0,1,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DR1NKGDP,3.3669509429335642,4.7,6.535241271013659,0.0,4.6721451533493585,3.3669509429335642,9.23921933152656,5,9,1,1,0.6000857265323618,6.018593214496234,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,8.0,0.8,0.9,0.1,0.75,1.0,1.0,0.5,1.0,-1.0,1.0,0.3333333333333333,0.5729166666666666,0.9,0.1
B0F9XXZ3QV,3.218475744846861,4.8,4.2626798770413155,0.0,4.580946088794926,3.218475744846861,10.90626785861785,5,9,1,1,0.4001000250062516,4.812184355372417,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3
B0F4R9ZJCC,4.3943256902608985,4.7,9.147507062804614,0.0,4.697844143548031,4.3943256902608985,7.807510042216193,5,9,1,1,0.0588304506412519,5.69035945432406,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.375,0.6666666666666666,0.0
B0F47KMLB3,3.2386784521643803,4.6,3.4965075614664802,0.0,4.381972458716644,3.2386784521643803,12.181805567387176,5,9,1,1,0.5099019803960793,5.602118820879701,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B00004RFMT,4.061993532004442,4.6,8.586719254064848,0.0,4.597012768366048,4.061993532004442,8.867427438524983,7,9,1,1,0.2386984931324175,0.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B071JV1GDP,4.2623981472183505,4.7,8.535425959677298,0.0,4.696038566519586,4.2623981472183505,9.695971257107617,5,9,1,1,0.2223580397821979,8.059276223305648,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DKMPKPLX,5.141605075260502,4.8,5.0689042022202315,0.0,4.677329809725158,2.5122515684610875,10.16400395691514,5,9,1,1,0.0,6.150602768446279,0,1,15,0,1,1,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DJVYVYCZ,4.521679875489066,4.5,4.983606621708336,0.0,4.436181614679314,1.9552945489369535,12.686274099752355,5,9,1,1,0.6715043864399437,6.175867270105761,1,1,15,0,1,0,0,0,1,0,0,0,0,1,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DG9WB1WM,2.5641798306825083,4.6,4.30406509320417,0.0,4.459704016913319,2.5641798306825083,10.149878770570028,3,3,1,1,0.074131274131274,6.246106765481563,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0B3XRTGQR,4.488524003868771,4.7,5.521460917862246,0.0,4.630123580567119,4.488524003868771,11.331259693102327,5,8,1,1,0.2000181834712246,7.193685818395112,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DDKP1N8L,3.5607619513334936,4.6,6.738152494595957,0.0,4.581769448525459,3.5607619513334936,11.035357296605552,5,9,1,1,0.6474894319001959,6.280395838960195,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.4,0.7,0.3,0.5,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.4375,0.7,0.2
B0CM3BT33D,2.196112848483529,4.5,8.55756708555451,0.0,4.497725550208696,1.2983734797474205,8.423761246623686,5,8,1,1,0.2002002002002001,6.71901315438526,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DHS55XSF,3.5260663637080247,4.8,6.343880434126331,0.0,4.759780265483658,3.5260663637080247,8.3774712482411,6,9,1,1,0.2500468847678228,6.212606095751519,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FGQ53GQ2,4.744845168060573,4.8,5.420534999272286,0.0,4.70811221702259,2.2128948062524416,9.669283053862493,6,9,1,1,0.5043697552067482,5.3706380281276624,0,1,14,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09MLGKDZ7,5.3518107389880365,4.5,7.029972911706386,0.0,4.489808678006005,2.442303556163128,10.96648993456911,5,9,1,1,0.7900079000790008,7.333676395657684,1,1,20,0,1,0,0,0,0,0,1,0,0,1,0,1,7.0,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.125,0.7142857142857143,0.2857142857142857
B0FWCCNF72,5.356539103748161,0.0,0.0,0.0,4.215856236786469,3.095532358631168,0.0,5,9,1,1,0.0,6.259581464064923,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09BBFBMFN,5.707110264748875,4.4,6.490723534502507,0.0,4.388951374207188,3.4339872044851463,10.860766665087594,5,9,1,1,0.1428571428571428,7.410347097821024,3,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CBT2LYY9,4.2381562642541795,4.7,4.77912349311153,0.0,4.572912262156448,2.6848498079317746,11.489564715056874,5,9,1,1,0.4309525793816151,6.842683282238422,0,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0G2M39ZQ6,3.925136644573529,0.0,0.0,0.0,4.215856236786469,3.925136644573529,0.0,5,9,0,1,0.0,5.14166355650266,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0C5D83X5C,4.297285406218791,4.6,5.247024072160486,0.0,4.530155679415722,4.297285406218791,11.25386972130677,6,9,1,1,0.5,6.902742737158593,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0G2M2RT8Q,4.062509838702082,0.0,0.0,0.0,4.215856236786469,4.062509838702082,0.0,5,9,1,1,0.0,5.14166355650266,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DGFZ4QT7,3.7035217308508064,4.3,4.406719247264253,0.0,4.27126798329294,3.7035217308508064,10.876479927279586,5,9,1,1,0.5341804918225673,6.1675164908883415,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B07GNHF45Z,3.5052570515869337,4.6,8.485083137498004,0.0,4.596695875884708,3.5052570515869337,9.60393530751386,5,9,1,1,0.4791095337957735,8.170185652879642,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
