asin,month,month_str,reviews_month_n,sales_month_sim,bought_count_cum_sim,bought_count_total_sim,bought_count_bucket_original,demand_score,q4_multiplier_base,price_num,product_rating,product_rating_count,bsr_rank,discount_rate,brand_norm,sim_variant
B08ZQPCYTQ,2025-09-01,2025-09,0,2,15,49,50,0.49812183513072916,1.0,14.99,4.4,1566,18918.0,0.0,kitchenaid,enh3_combined_featurecorr_q4
B08ZQPCYTQ,2025-10-01,2025-10,0,4,19,49,50,0.49812183513072916,1.2,14.99,4.4,1566,18918.0,0.0,kitchenaid,enh3_combined_featurecorr_q4
B08ZQPCYTQ,2025-11-01,2025-11,0,9,28,49,50,0.49812183513072916,1.55,14.99,4.4,1566,18918.0,0.0,kitchenaid,enh3_combined_featurecorr_q4
B08ZQPCYTQ,2025-12-01,2025-12,0,12,40,49,50,0.49812183513072916,1.85,14.99,4.4,1566,18918.0,0.0,kitchenaid,enh3_combined_featurecorr_q4
B08ZQPCYTQ,2026-01-01,2026-01,0,9,49,49,50,0.49812183513072916,1.25,14.99,4.4,1566,18918.0,0.0,kitchenaid,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-01-01,2024-01,0,1,1,658,400,0.8760907541735427,1.25,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-02-01,2024-02,0,2,3,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-03-01,2024-03,0,2,5,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-04-01,2024-04,0,1,6,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-05-01,2024-05,0,1,7,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-06-01,2024-06,0,1,8,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-07-01,2024-07,0,2,10,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-08-01,2024-08,0,2,12,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-09-01,2024-09,0,4,16,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-10-01,2024-10,0,4,20,658,400,0.8760907541735427,1.2,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-11-01,2024-11,0,14,34,658,400,0.8760907541735427,1.55,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2024-12-01,2024-12,0,12,46,658,400,0.8760907541735427,1.85,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-01-01,2025-01,0,9,55,658,400,0.8760907541735427,1.25,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-02-01,2025-02,0,7,62,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-03-01,2025-03,0,8,70,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-04-01,2025-04,0,9,79,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-05-01,2025-05,0,13,92,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-06-01,2025-06,0,20,112,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-07-01,2025-07,0,19,131,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-08-01,2025-08,0,20,151,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-09-01,2025-09,0,18,169,658,400,0.8760907541735427,1.0,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-10-01,2025-10,0,26,195,658,400,0.8760907541735427,1.2,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-11-01,2025-11,0,110,305,658,400,0.8760907541735427,1.55,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2025-12-01,2025-12,0,185,490,658,400,0.8760907541735427,1.85,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B08BCFRNXN,2026-01-01,2026-01,2,168,658,658,400,0.8760907541735427,1.25,79.99,4.7,9424,2091.0,0.2000200020002,imarku,enh3_combined_featurecorr_q4
B086L5JB2K,2024-01-01,2024-01,0,0,0,234,200,0.5512212305182963,1.25,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-02-01,2024-02,0,0,0,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-03-01,2024-03,0,1,1,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-04-01,2024-04,0,1,2,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-05-01,2024-05,0,1,3,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-06-01,2024-06,0,1,4,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-07-01,2024-07,0,1,5,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-08-01,2024-08,0,1,6,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-09-01,2024-09,0,1,7,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-10-01,2024-10,0,2,9,234,200,0.5512212305182963,1.2,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-11-01,2024-11,0,4,13,234,200,0.5512212305182963,1.55,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2024-12-01,2024-12,0,5,18,234,200,0.5512212305182963,1.85,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-01-01,2025-01,0,4,22,234,200,0.5512212305182963,1.25,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-02-01,2025-02,0,3,25,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-03-01,2025-03,0,2,27,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-04-01,2025-04,0,4,31,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-05-01,2025-05,0,5,36,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-06-01,2025-06,0,7,43,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-07-01,2025-07,0,7,50,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-08-01,2025-08,0,6,56,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-09-01,2025-09,0,8,64,234,200,0.5512212305182963,1.0,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-10-01,2025-10,0,12,76,234,200,0.5512212305182963,1.2,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-11-01,2025-11,0,40,116,234,200,0.5512212305182963,1.55,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2025-12-01,2025-12,0,62,178,234,200,0.5512212305182963,1.85,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B086L5JB2K,2026-01-01,2026-01,0,56,234,234,200,0.5512212305182963,1.25,34.99,4.5,2328,75358.0,0.0,dream reach,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-01-01,2024-01,0,0,0,89,100,0.47794051494391504,1.25,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-02-01,2024-02,0,0,0,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-03-01,2024-03,0,0,0,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-04-01,2024-04,0,0,0,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-05-01,2024-05,0,0,0,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-06-01,2024-06,0,0,0,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-07-01,2024-07,0,0,0,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-08-01,2024-08,0,0,0,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-09-01,2024-09,0,1,1,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-10-01,2024-10,0,1,2,89,100,0.47794051494391504,1.2,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-11-01,2024-11,0,2,4,89,100,0.47794051494391504,1.55,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2024-12-01,2024-12,0,2,6,89,100,0.47794051494391504,1.85,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-01-01,2025-01,0,1,7,89,100,0.47794051494391504,1.25,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-02-01,2025-02,0,1,8,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-03-01,2025-03,0,1,9,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-04-01,2025-04,0,1,10,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-05-01,2025-05,0,2,12,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-06-01,2025-06,0,2,14,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-07-01,2025-07,0,4,18,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-08-01,2025-08,0,3,21,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-09-01,2025-09,0,4,25,89,100,0.47794051494391504,1.0,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-10-01,2025-10,0,6,31,89,100,0.47794051494391504,1.2,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-11-01,2025-11,0,15,46,89,100,0.47794051494391504,1.55,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2025-12-01,2025-12,0,25,71,89,100,0.47794051494391504,1.85,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0C65XF3HN,2026-01-01,2026-01,0,18,89,89,100,0.47794051494391504,1.25,142.99,4.6,756,62018.0,0.0,tijeras,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-01-01,2024-01,0,0,0,51,50,0.6851975279424756,1.25,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-02-01,2024-02,0,0,0,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-03-01,2024-03,0,0,0,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-04-01,2024-04,0,0,0,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-05-01,2024-05,0,0,0,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-06-01,2024-06,0,0,0,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-07-01,2024-07,0,0,0,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-08-01,2024-08,0,0,0,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-09-01,2024-09,0,0,0,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-10-01,2024-10,0,0,0,51,50,0.6851975279424756,1.2,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-11-01,2024-11,0,1,1,51,50,0.6851975279424756,1.55,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2024-12-01,2024-12,0,1,2,51,50,0.6851975279424756,1.85,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-01-01,2025-01,0,1,3,51,50,0.6851975279424756,1.25,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-02-01,2025-02,0,1,4,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-03-01,2025-03,0,1,5,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-04-01,2025-04,0,1,6,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-05-01,2025-05,0,1,7,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-06-01,2025-06,0,2,9,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-07-01,2025-07,0,2,11,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-08-01,2025-08,0,1,12,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-09-01,2025-09,0,2,14,51,50,0.6851975279424756,1.0,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-10-01,2025-10,0,3,17,51,50,0.6851975279424756,1.2,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-11-01,2025-11,0,10,27,51,50,0.6851975279424756,1.55,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2025-12-01,2025-12,0,12,39,51,50,0.6851975279424756,1.85,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0DKMH6QMP,2026-01-01,2026-01,0,12,51,51,50,0.6851975279424756,1.25,69.99,4.8,633,8578.0,0.0,cutluxe,enh3_combined_featurecorr_q4
B0D944SYMB,2024-01-01,2024-01,0,0,0,216,200,0.5975855249819291,1.25,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-02-01,2024-02,0,0,0,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-03-01,2024-03,0,1,1,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-04-01,2024-04,0,1,2,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-05-01,2024-05,0,0,2,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-06-01,2024-06,0,1,3,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-07-01,2024-07,0,0,3,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-08-01,2024-08,0,1,4,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-09-01,2024-09,0,1,5,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-10-01,2024-10,0,1,6,216,200,0.5975855249819291,1.2,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-11-01,2024-11,0,4,10,216,200,0.5975855249819291,1.55,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2024-12-01,2024-12,0,6,16,216,200,0.5975855249819291,1.85,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-01-01,2025-01,0,3,19,216,200,0.5975855249819291,1.25,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-02-01,2025-02,0,3,22,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-03-01,2025-03,0,2,24,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-04-01,2025-04,0,2,26,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-05-01,2025-05,0,4,30,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-06-01,2025-06,0,6,36,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-07-01,2025-07,0,7,43,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-08-01,2025-08,0,6,49,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-09-01,2025-09,0,8,57,216,200,0.5975855249819291,1.0,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-10-01,2025-10,0,11,68,216,200,0.5975855249819291,1.2,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-11-01,2025-11,0,30,98,216,200,0.5975855249819291,1.55,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2025-12-01,2025-12,0,59,157,216,200,0.5975855249819291,1.85,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D944SYMB,2026-01-01,2026-01,0,59,216,216,200,0.5975855249819291,1.25,39.99,4.7,683,23185.0,0.0,euna,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-01-01,2024-01,0,0,0,289,200,0.6722820236163303,1.25,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-02-01,2024-02,0,1,1,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-03-01,2024-03,0,1,2,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-04-01,2024-04,0,1,3,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-05-01,2024-05,0,1,4,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-06-01,2024-06,0,1,5,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-07-01,2024-07,0,1,6,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-08-01,2024-08,0,1,7,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-09-01,2024-09,0,1,8,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-10-01,2024-10,0,2,10,289,200,0.6722820236163303,1.2,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-11-01,2024-11,0,5,15,289,200,0.6722820236163303,1.55,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2024-12-01,2024-12,0,6,21,289,200,0.6722820236163303,1.85,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-01-01,2025-01,0,5,26,289,200,0.6722820236163303,1.25,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-02-01,2025-02,0,4,30,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-03-01,2025-03,0,4,34,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-04-01,2025-04,0,5,39,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-05-01,2025-05,0,9,48,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-06-01,2025-06,0,8,56,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-07-01,2025-07,0,11,67,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-08-01,2025-08,0,8,75,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-09-01,2025-09,0,8,83,289,200,0.6722820236163303,1.0,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-10-01,2025-10,0,13,96,289,200,0.6722820236163303,1.2,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-11-01,2025-11,0,52,148,289,200,0.6722820236163303,1.55,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2025-12-01,2025-12,0,69,217,289,200,0.6722820236163303,1.85,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0D2X9NPY3,2026-01-01,2026-01,0,72,289,289,200,0.6722820236163303,1.25,49.99,4.6,1987,52671.0,0.2857551078725531,imarku,enh3_combined_featurecorr_q4
B0CD7FMZ67,2024-01-01,2024-01,0,0,0,285,300,0.6231442488925644,1.25,132.96,4.7,217,12923.0,0.6406389361874645,hoshanho,enh3_combined_featurecorr_q4
B0CD7FMZ67,2024-02-01,2024-02,0,1,1,285,300,0.6231442488925644,1.0,132.96,4.7,217,12923.0,0.6406389361874645,hoshanho,enh3_combined_featurecorr_q4
B0CD7FMZ67,2024-03-01,2024-03,0,1,2,285,300,0.6231442488925644,1.0,132.96,4.7,217,12923.0,0.6406389361874645,hoshanho,enh3_combined_featurecorr_q4
B0CD7FMZ67,2024-04-01,2024-04,0,1,3,285,300,0.6231442488925644,1.0,132.96,4.7,217,12923.0,0.6406389361874645,hoshanho,enh3_combined_featurecorr_q4
B0CD7FMZ67,2024-05-01,2024-05,0,1,4,285,300,0.6231442488925644,1.0,132.96,4.7,217,12923.0,0.6406389361874645,hoshanho,enh3_combined_featurecorr_q4
