review_id,asin,author,review_rating,review_date,review_date_dt,verified_purchase,helpful_votes,variant,variant_color,variant_style,variant_size,variant_number_of_items,review_text_raw,review_text_clean,has_text,text_len,exclamation_cnt,question_cnt,caps_ratio,text_hash,scraped_at,scraped_at_dt,bad_date_flag,rating_out_of_range_flag,brand,brand_norm,seller,seller_norm,price_num,list_price,unit_price,product_rating,product_rating_count,bsr_rank,bsr_category_norm,is_fba,has_aplus,image_count,bullet_count,best_subcat_rank,best_subcat_name,bought_count_number_clean
R2EE6V3FRZHM14,B08WJS3KVB,Mark,2,"December 31, 2025",2025-12-31,True,0,"Color: Cleaver - High Carbon StainlessSize: 6.5""","Cleaver - High Carbon StainlessSize: 6.5""",,,,Not the best quality for the price. Not really recommend it.,Not the best quality for the price. Not really recommend it.,1,60,0,0,0.041666666666666664,1a2024990a2c38eab8beec13962d245b,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,Babish,babish,,,27.99,,,4.8,10197,1581.0,kitchen & dining,True,True,9,5,14.0,Chef's Knives,
RNNYMH5G6ITU3,B08WJS3KVB,pantaleimona,5,"January 2, 2026",2026-01-02,True,0,"Color: High Carbon Stainless Carving ForkSize: 6.5"" Carving Fork","High Carbon Stainless Carving ForkSize: 6.5"" Carving Fork",,,,This knife is wonderfully sharp and extremely useful for everything from removing potato eyes to making precise cuts of veggies.,This knife is wonderfully sharp and extremely useful for everything from removing potato eyes to making precise cuts of veggies.,1,128,0,0,0.009259259259259259,4ad1173b0a88394f984cbae2b5ac4a0d,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,Babish,babish,,,27.99,,,4.8,10197,1581.0,kitchen & dining,True,True,9,5,14.0,Chef's Knives,
R364SLLUOS5IU3,B07K46875F,Terri L.,5,"January 4, 2026",2026-01-04,True,0,Style: 8'' Bread Knife,,8'' Bread Knife,,,"This is my second Paudin knife (the first was a chef’s knife.). These knives are well made and a terrific bargain. My son has been baking sourdough bread, and we needed a proper bread knife to do justice to his amazing creations. These knives feel substantial, are very sharp, and do the job well.","This is my second Paudin knife (the first was a chef’s knife.). These knives are well made and a terrific bargain. My son has been baking sourdough bread, and we needed a proper bread knife to do justice to his amazing creations. These knives feel substantial, are very sharp, and do the job well.",1,297,0,0,0.02145922746781116,58754657439d169652384e56058d7eb3,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,PAUDIN,paudin,PaudinStore,paudinstore,21.59,27.99,,4.6,4677,12456.0,kitchen & dining,True,True,10,5,,,400.0
R1RYNOT27VOSYH,B0CWH4MF7W,Amy from NC & FL,5,"January 5, 2026",2026-01-05,True,0,,,,,,"Love this knife. Absolutely great knife for the price. Love mine so much, have purchased as gift for others.","Love this knife. Absolutely great knife for the price. Love mine so much, have purchased as gift for others.",1,108,0,0,0.03488372093023256,03b96ea94ae74063c4492ad87b428726,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,65.99,78.98,,4.8,1287,2419.0,kitchen & dining,False,True,10,5,,,2000.0
R1WZ3WWE9ZQS5P,B07K46875F,Eric T.,4,"January 5, 2026",2026-01-05,True,0,Style: 5'' Utility Kitchen Knife,,5'' Utility Kitchen Knife,,,It’s a good sharp knife. I wish it was more flexible. But it works well.,It’s a good sharp knife. I wish it was more flexible. But it works well.,1,72,0,0,0.05555555555555555,0daff980db390ff6bf8d23f86cd2ba23,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,PAUDIN,paudin,PaudinStore,paudinstore,21.59,27.99,,4.6,4677,12456.0,kitchen & dining,True,True,10,5,,,400.0
RR3P87BNYB6EV,B07K46875F,Clint Scroggins,5,"January 2, 2026",2026-01-02,True,0,Style: 8'' Bread Knife,,8'' Bread Knife,,,Very nice knife. Handle was beautiful and a comfortable fit in my hand.,Very nice knife. Handle was beautiful and a comfortable fit in my hand.,1,71,0,0,0.03508771929824561,2214423f5591bca40c1b4a4b95ecff42,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,PAUDIN,paudin,PaudinStore,paudinstore,21.59,27.99,,4.6,4677,12456.0,kitchen & dining,True,True,10,5,,,400.0
R3DI4OD13TLDK1,B07K46875F,mark,5,"January 1, 2026",2026-01-01,True,0,Style: 5'' Utility Kitchen Knife,,5'' Utility Kitchen Knife,,,Well made knife and a good size for all around kitchen use.,Well made knife and a good size for all around kitchen use.,1,59,0,0,0.02127659574468085,286f735e490ddf492e96bbb0306a0556,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,PAUDIN,paudin,PaudinStore,paudinstore,21.59,27.99,,4.6,4677,12456.0,kitchen & dining,True,True,10,5,,,400.0
R2HE6UKTM7SWW2,B07K46875F,David Davis,5,"December 25, 2025",2025-12-25,True,0,Style: 5'' Utility Kitchen Knife,,5'' Utility Kitchen Knife,,,Very sharp knife and just the right size,Very sharp knife and just the right size,1,40,0,0,0.030303030303030304,2e19893f6916f0d9fb60ef8507a712b3,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,PAUDIN,paudin,PaudinStore,paudinstore,21.59,27.99,,4.6,4677,12456.0,kitchen & dining,True,True,10,5,,,400.0
R1MMRYKAYZEP01,B07K46875F,Atoosa Sciulli,5,"December 18, 2025",2025-12-18,True,0,"Style: 7"" Santoku Knife",,"7"" Santoku Knife",,,Love how sharp this knife is! Have purchased additional as gift.,Love how sharp this knife is! Have purchased additional as gift.,1,64,1,0,0.038461538461538464,37a997c50295fa1f9625a43bc93b5152,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,PAUDIN,paudin,PaudinStore,paudinstore,21.59,27.99,,4.6,4677,12456.0,kitchen & dining,True,True,10,5,,,400.0
R13O8340JAIYAJ,B07K46875F,Bookworm,5,"December 17, 2025",2025-12-17,True,0,Style: 5'' Utility Kitchen Knife,,5'' Utility Kitchen Knife,,,Excellent knife. I am very happy with the purchase.,Excellent knife. I am very happy with the purchase.,1,51,0,0,0.04878048780487805,9c6711f1082f5f4887930f20a11bc62c,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,PAUDIN,paudin,PaudinStore,paudinstore,21.59,27.99,,4.6,4677,12456.0,kitchen & dining,True,True,10,5,,,400.0
R3F0FWMO91MXQQ,B07K46875F,AG,3,"December 16, 2025",2025-12-16,True,0,Style: 5'' Utility Kitchen Knife,,5'' Utility Kitchen Knife,,,Looks and feels exactly like another brand’s knife - it seems they have large volume cooking cutting operations where they simply put different labels on the same product. The knife is sharp but not very sharp. Handle is OK but not great.,Looks and feels exactly like another brand’s knife - it seems they have large volume cooking cutting operations where they simply put different labels on the same product. The knife is sharp but not very sharp. Handle is OK but not great.,1,238,0,0,0.026041666666666668,32b3bc94de852e53988966730bd98fae,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,PAUDIN,paudin,PaudinStore,paudinstore,21.59,27.99,,4.6,4677,12456.0,kitchen & dining,True,True,10,5,,,400.0
R36RVXSHNK44LS,B07K46875F,Amazon Customer,5,"December 13, 2025",2025-12-13,True,0,Style: 5'' Utility Kitchen Knife,,5'' Utility Kitchen Knife,,,Very.nice.quality.for.such.a.low.price...Good.all-purpose.everyday.knife...,Very.nice.quality.for.such.a.low.price...Good.all-purpose.everyday.knife...,1,75,0,0,0.034482758620689655,2993a44064c3477328f560c66dae7e4c,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,PAUDIN,paudin,PaudinStore,paudinstore,21.59,27.99,,4.6,4677,12456.0,kitchen & dining,True,True,10,5,,,400.0
RL1S9LZ2JLAZ2,B07K46875F,Taras Skyba,5,"December 4, 2025",2025-12-04,True,0,Style: 5'' Utility Kitchen Knife,,5'' Utility Kitchen Knife,,,Looks good,Looks good,1,10,0,0,0.1111111111111111,40e94ef5b446d069ef92ef6be141dead,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,PAUDIN,paudin,PaudinStore,paudinstore,21.59,27.99,,4.6,4677,12456.0,kitchen & dining,True,True,10,5,,,400.0
RZQ4R42QXV8EB,B0F9XXZ3QV,Rodney Z,5,"November 11, 2025",2025-11-11,True,1,Style: Chef Knife,,Chef Knife,,,"Amazing quality knife for a very very reasonable price.It definitely is not a professional chefs knife, but it is more than acceptable for home use.  It's balanced very well, sharp, holds it's sharpness, comes in a durable and reusable storage box.I have a high end knife sharpener and this knife will cut a finger off if you are not careful.Remember, most cuts come from dull knives, not sharp ones, cutting onions is among the top ways people cut themselves, be careful, DON'T PUT knives in the dishwasher.  The high heat and humidity can warp blades and handles, the harsh detergent can cause corrosion, even on stainless steel, knives move and bump against the rack and other dishes during the cycle and the blade can become damaged easily, and reaching in the dishwasher with a sharp knife hiding is a bad idea.  Handwash knives.","Amazing quality knife for a very very reasonable price.It definitely is not a professional chefs knife, but it is more than acceptable for home use. It's balanced very well, sharp, holds it's sharpness, comes in a durable and reusable storage box.I have a high end knife sharpener and this knife will cut a finger off if you are not careful.Remember, most cuts come from dull knives, not sharp ones, cutting onions is among the top ways people cut themselves, be careful, DON'T PUT knives in the dishwasher. The high heat and humidity can warp blades and handles, the harsh detergent can cause corrosion, even on stainless steel, knives move and bump against the rack and other dishes during the cycle and the blade can become damaged easily, and reaching in the dishwasher with a sharp knife hiding is a bad idea. Handwash knives.",1,831,0,0,0.021021021021021023,944e82c54f91eaa76c40496634b9262b,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,DiiHAUZZ,diihauzz,DiiHAUZZ,diihauzz,23.99,39.99,,4.8,70,54516.0,kitchen & dining,True,True,9,5,185.0,Chef's Knives,
R1FBAZOXT41X35,B0F9XXZ3QV,draagonfly,5,"October 29, 2025",2025-10-29,False,0,Style: Chef Knife,,Chef Knife,,,"This is a truly gorgeous knife. The wood gleams and the steel blade cuts easily through everything from fruit to vegetables to meat. It's a bit on the heavy side, but I personally like that. This would make a fantastic gift as it's presented in a very nicely made box, and I like that it even has a cover you can reuse. The only thing I'm not wild about is how they've etched a pattern into the knife blade. It makes it look like you're trying to fake Damascus steel, but the handle is beautiful enough that it will distract you. One other minor complaint is that there are no rivets through the handle into the tang, but it does at least appear to go all the way to the end of the handle. I'm sure it will last for years to come.","This is a truly gorgeous knife. The wood gleams and the steel blade cuts easily through everything from fruit to vegetables to meat. It's a bit on the heavy side, but I personally like that. This would make a fantastic gift as it's presented in a very nicely made box, and I like that it even has a cover you can reuse. The only thing I'm not wild about is how they've etched a pattern into the knife blade. It makes it look like you're trying to fake Damascus steel, but the handle is beautiful enough that it will distract you. One other minor complaint is that there are no rivets through the handle into the tang, but it does at least appear to go all the way to the end of the handle. I'm sure it will last for years to come.",1,730,0,0,0.021052631578947368,43e9ed9a58b359500b44797715da8cbc,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,DiiHAUZZ,diihauzz,DiiHAUZZ,diihauzz,23.99,39.99,,4.8,70,54516.0,kitchen & dining,True,True,9,5,185.0,Chef's Knives,
R252YDR5YMT0QW,B0C9MPD7ZP,Erica,5,"December 25, 2025",2025-12-25,True,0,Color: Beige,Beige,,,,"An inexpensive, durable knife set.","An inexpensive, durable knife set.",1,34,0,0,0.03571428571428571,7ba2a210b3c07a19b15a9fbb14aa3450,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,SYOKAMI,syokami,SYOKAMI Kitchen Knives,syokami kitchen knives,89.99,,6.43,4.8,276,15036.0,kitchen & dining,True,True,9,6,38.0,Kitchen Knife Sets,
R3UKJOPC5RED4O,B0F9XXZ3QV,AkaHathor,5,"October 20, 2025",2025-10-20,False,0,Style: Chef Knife,,Chef Knife,,,"Beauty, practicality, and durability rolled into one. The knife comes in a well-presented box, not in the included sheath, so that the craftsmanship can be seen immediately. The design on the blade and the design of the handle is stunning! The blade is very sharp and makes quick work of all different types of food. It feels well-balanced when you hold it in your hand. For everything this knife is, it's a great value for the money and would make a perfect gift.","Beauty, practicality, and durability rolled into one. The knife comes in a well-presented box, not in the included sheath, so that the craftsmanship can be seen immediately. The design on the blade and the design of the handle is stunning! The blade is very sharp and makes quick work of all different types of food. It feels well-balanced when you hold it in your hand. For everything this knife is, it's a great value for the money and would make a perfect gift.",1,464,1,0,0.016304347826086956,fdf0451a411845b415fabe1212782f7a,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,DiiHAUZZ,diihauzz,DiiHAUZZ,diihauzz,23.99,39.99,,4.8,70,54516.0,kitchen & dining,True,True,9,5,185.0,Chef's Knives,
R33QKGNID7FZZO,B0CKZ1MJ7Y,Leah Johnson,5,"January 6, 2026",2026-01-06,True,0,,,,,,"I bought these for my husband for Christmas after he requested ""one new knife good enough to throw out all the others."" I looked at the high end leader in chef's knives first and was willing to pay the price but found this set of THREE for less than the price of one of the high end ones. I read all the reviews first and then purchased. This is a perfect set! They are VERY sharp so be careful. He was thrilled with the set and immediately put all three to use the day after Christmas. BUY THESE!","I bought these for my husband for Christmas after he requested ""one new knife good enough to throw out all the others."" I looked at the high end leader in chef's knives first and was willing to pay the price but found this set of THREE for less than the price of one of the high end ones. I read all the reviews first and then purchased. This is a perfect set! They are VERY sharp so be careful. He was thrilled with the set and immediately put all three to use the day after Christmas. BUY THESE!",1,497,2,0,0.0641025641025641,e52dc01e76da986d3983d73b619b11f3,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,66.46,89.99,,4.7,672,20099.0,kitchen & dining,True,True,10,5,,,1000.0
R2Q29FXWSLW98G,B0CKZ1MJ7Y,Teresa Croker,5,"January 5, 2026",2026-01-05,True,0,,,,,,Very nice. They don’t stay sharp for very long.,Very nice. They don’t stay sharp for very long.,1,47,0,0,0.05555555555555555,3a2d6bad80ae9e1b0c1df537d0b94a10,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,66.46,89.99,,4.7,672,20099.0,kitchen & dining,True,True,10,5,,,1000.0
R16G86VDFK4KNA,B0CKZ1MJ7Y,lisa sanford,5,"January 5, 2026",2026-01-05,True,0,,,,,,Nice sharp knives. Handles fit comfortably in my hand.,Nice sharp knives. Handles fit comfortably in my hand.,1,54,0,0,0.045454545454545456,c167be0f8883751b8ecff4907f5ed15a,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,66.46,89.99,,4.7,672,20099.0,kitchen & dining,True,True,10,5,,,1000.0
R3OM3JCG1YBDYA,B0CKZ1MJ7Y,gochrider,1,"January 5, 2026",2026-01-05,True,0,,,,,,Japanese steel but made in China? frustrating!,Japanese steel but made in China? frustrating!,1,46,1,1,0.05263157894736842,c17a290f0a84f25a75efa56dfa659a27,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,66.46,89.99,,4.7,672,20099.0,kitchen & dining,True,True,10,5,,,1000.0
R1MFUCQD8NLY26,B0CKZ1MJ7Y,Dave,5,"January 4, 2026",2026-01-04,True,0,,,,,,The price was right the quality is good.,The price was right the quality is good.,1,40,0,0,0.03125,8098182678e8b180130dd0157049e4b1,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,66.46,89.99,,4.7,672,20099.0,kitchen & dining,True,True,10,5,,,1000.0
R6H90ELHBRO5O,B0CKZ1MJ7Y,N.C.T.,5,"January 3, 2026",2026-01-03,True,0,,,,,,"Gave them as a gift. He loved them! They looked, felt, and functioned professionally! A+ product!","Gave them as a gift. He loved them! They looked, felt, and functioned professionally! A+ product!",1,97,3,0,0.05333333333333334,ef22c4cc8221e9f49c917949a56433f5,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,66.46,89.99,,4.7,672,20099.0,kitchen & dining,True,True,10,5,,,1000.0
R2Y6E7OKWBMRB,B0CKZ1MJ7Y,Emily Hood,5,"January 2, 2026",2026-01-02,False,0,,,,,,I got these as a gift for my husband and he is loving them! Super sharp and cut through anything! Highly recommend for knife loving people!,I got these as a gift for my husband and he is loving them! Super sharp and cut through anything! Highly recommend for knife loving people!,1,139,3,0,0.02702702702702703,6cebe824ebd6c885dc8e95c234092abf,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,66.46,89.99,,4.7,672,20099.0,kitchen & dining,True,True,10,5,,,1000.0
R3BY0WQK4V0HF,B0CKZ1MJ7Y,Amazon Customer,5,"December 31, 2025",2025-12-31,True,0,,,,,,Good knives.  Keep a sharp edge but we do sharpen once in a while. We are glad we purchased them.,Good knives. Keep a sharp edge but we do sharpen once in a while. We are glad we purchased them.,1,96,0,0,0.04054054054054054,1f83057020455bd361febcd1173790ff,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,66.46,89.99,,4.7,672,20099.0,kitchen & dining,True,True,10,5,,,1000.0
RGFCUDGV5GOZN,B0CKZ1MJ7Y,Theresa,5,"December 30, 2025",2025-12-30,True,0,,,,,,Excellent quality knives.,Excellent quality knives.,1,25,0,0,0.045454545454545456,583b24aec42c274047f0036d7bc9a87d,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,66.46,89.99,,4.7,672,20099.0,kitchen & dining,True,True,10,5,,,1000.0
R3CH9CXN2K3P9S,B0CKZ1MJ7Y,davanwes,5,"December 30, 2025",2025-12-30,False,0,,,,,,"I desperately needed a new knife set and took a chance on these.  I gave my old spendy Global set away to my son.  These nice knives, good heft and easy to grip and hold handle.  I wondered how sharp they were out of the box, then I almost sliced my thumb off without noticing.  LOL.  Razor sharp.  Happy with my purchase.","I desperately needed a new knife set and took a chance on these. I gave my old spendy Global set away to my son. These nice knives, good heft and easy to grip and hold handle. I wondered how sharp they were out of the box, then I almost sliced my thumb off without noticing. LOL. Razor sharp. Happy with my purchase.",1,316,0,0,0.044715447154471545,6c583b8106503eab0612e3e6fc0544db,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,HOSHANHO,hoshanho,HSH-DE,hsh-de,66.46,89.99,,4.7,672,20099.0,kitchen & dining,True,True,10,5,,,1000.0
R13YG3KUGNKB5Z,B0CCJ3FCCW,Xinavee,5,"January 6, 2026",2026-01-06,True,0,Color: Black,Black,,,,I love mad shark knives and will be slowly buying a complete set.  Best knives and fun to cook with,I love mad shark knives and will be slowly buying a complete set. Best knives and fun to cook with,1,98,0,0,0.02564102564102564,da97a047129b093040f7402429027150,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,MAD SHARK,mad shark,MAD SHARK FLAGSHIP SHOP,mad shark flagship shop,23.95,,,4.6,399,52501.0,kitchen & dining,False,True,10,5,,,
RWI3DJ0A2A20P,B0CCJ3FCCW,Peter J Flynn,5,"December 30, 2025",2025-12-30,True,0,Color: White,White,,,,Beautiful knife. Wonderful feel .. balance. Love using it.,Beautiful knife. Wonderful feel .. balance. Love using it.,1,58,0,0,0.06666666666666667,fb3b5a38996bdda464a3addc611f6de4,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,MAD SHARK,mad shark,MAD SHARK FLAGSHIP SHOP,mad shark flagship shop,23.95,,,4.6,399,52501.0,kitchen & dining,False,True,10,5,,,
R228YQSX7EHIMA,B0CCJ3FCCW,Janet Stringer,4,"December 29, 2025",2025-12-29,True,0,Color: Black,Black,,,,It is not as sharp as you might think,It is not as sharp as you might think,1,37,0,0,0.034482758620689655,9f7648a8362d26b22a3c8f7bb4e5c1e5,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,MAD SHARK,mad shark,MAD SHARK FLAGSHIP SHOP,mad shark flagship shop,23.95,,,4.6,399,52501.0,kitchen & dining,False,True,10,5,,,
R32BU4LR6SLIIE,B0CCJ3FCCW,Luis,5,"December 28, 2025",2025-12-28,True,0,Color: Black,Black,,,,great knife for the money,great knife for the money,1,25,0,0,0.0,be95763b12adee899505e5e462831111,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,MAD SHARK,mad shark,MAD SHARK FLAGSHIP SHOP,mad shark flagship shop,23.95,,,4.6,399,52501.0,kitchen & dining,False,True,10,5,,,
R34QCZKSE2N0SL,B0CCJ3FCCW,Michael Macinnis,5,"December 24, 2025",2025-12-24,True,0,Color: White,White,,,,"The beautiful design, and high build quality is out of this world. This knife is almost too beautiful to use. Even the box it arrived in, very elegant. Would make a great gift, come to think it. Very impressive.","The beautiful design, and high build quality is out of this world. This knife is almost too beautiful to use. Even the box it arrived in, very elegant. Would make a great gift, come to think it. Very impressive.",1,211,0,0,0.030303030303030304,25eac82e76c15fa527a0f769d2ec905f,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,MAD SHARK,mad shark,MAD SHARK FLAGSHIP SHOP,mad shark flagship shop,23.95,,,4.6,399,52501.0,kitchen & dining,False,True,10,5,,,
R36NM7W1BPBTQ,B0CCJ3FCCW,Patty McGill,1,"December 18, 2025",2025-12-18,True,0,Color: Black,Black,,,,I used it about three times on  vegetables work great and then it didn’t!!,I used it about three times on vegetables work great and then it didn’t!!,1,73,2,0,0.017543859649122806,ed53fb1d6f4c7edf069fe10dc06040d2,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,MAD SHARK,mad shark,MAD SHARK FLAGSHIP SHOP,mad shark flagship shop,23.95,,,4.6,399,52501.0,kitchen & dining,False,True,10,5,,,
R2SQ8U0Y4C12KN,B0CCJ3FCCW,Virginia B.,5,"December 16, 2025",2025-12-16,True,0,Color: White,White,,,,Mad Shark is sharp and hold a very good edge for a long time,Mad Shark is sharp and hold a very good edge for a long time,1,60,0,0,0.0425531914893617,c20c587439c4be19c8f5dc01ab1acb1c,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,MAD SHARK,mad shark,MAD SHARK FLAGSHIP SHOP,mad shark flagship shop,23.95,,,4.6,399,52501.0,kitchen & dining,False,True,10,5,,,
R1PRDRDALYU34W,B0CCJ3FCCW,Modesto,5,"December 14, 2025",2025-12-14,True,0,Color: White,White,,,,Good product,Good product,1,12,0,0,0.09090909090909091,980dac087aab38d0c9eab19ed3bcb29c,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,MAD SHARK,mad shark,MAD SHARK FLAGSHIP SHOP,mad shark flagship shop,23.95,,,4.6,399,52501.0,kitchen & dining,False,True,10,5,,,
R302DJROY9NPXQ,B0CCJ3FCCW,Terry,5,"December 6, 2025",2025-12-06,True,0,Color: Black,Black,,,,Great quality,Great quality,1,13,0,0,0.08333333333333333,67af00fa39718da21e76f91e3b135851,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,MAD SHARK,mad shark,MAD SHARK FLAGSHIP SHOP,mad shark flagship shop,23.95,,,4.6,399,52501.0,kitchen & dining,False,True,10,5,,,
R1VVVVY9BDO1NO,B0CCJ3FCCW,Yankeerex,5,"November 18, 2025",2025-11-18,True,0,Color: Black,Black,,,,"I have bought many knives in my lifetime, but this knife will slice butter! I'm saying this in a good way. After my second use my idex finger was punctured so quickly I didn't even fell it. It's so sharp my wife refuses to use it. Just advising you all... if you're going to buy this knife, you MUST treat it with Extreme Respect. Best butcher knife I've ever owed.","I have bought many knives in my lifetime, but this knife will slice butter! I'm saying this in a good way. After my second use my idex finger was punctured so quickly I didn't even fell it. It's so sharp my wife refuses to use it. Just advising you all... if you're going to buy this knife, you MUST treat it with Extreme Respect. Best butcher knife I've ever owed.",1,365,1,0,0.05,09567d3f057ef17fa6c99a194798967d,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,MAD SHARK,mad shark,MAD SHARK FLAGSHIP SHOP,mad shark flagship shop,23.95,,,4.6,399,52501.0,kitchen & dining,False,True,10,5,,,
RQKN6QXE48Y4Q,B0C9MPD7ZP,Anamaria,5,"January 4, 2026",2026-01-04,True,0,Color: Beige,Beige,,,,Better than expected. Great gift,Better than expected. Great gift,1,32,0,0,0.07407407407407407,32e7a0352f99eec87c7ea09d38ec7041,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,SYOKAMI,syokami,SYOKAMI Kitchen Knives,syokami kitchen knives,89.99,,6.43,4.8,276,15036.0,kitchen & dining,True,True,9,6,38.0,Kitchen Knife Sets,
R20N19GP9MLRUT,B0C9MPD7ZP,Amber Gobell,5,"January 2, 2026",2026-01-02,True,0,Color: Beige,Beige,,,,"These knives are very sleek looking and extremely sharp. Be careful, because they will cut you easily. Chopping through meat and veggies is effortless now. I am happy I bought these knives.","These knives are very sleek looking and extremely sharp. Be careful, because they will cut you easily. Chopping through meat and veggies is effortless now. I am happy I bought these knives.",1,189,0,0,0.032679738562091505,bad75b901020d91bc4b58bb1f1affa68,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,SYOKAMI,syokami,SYOKAMI Kitchen Knives,syokami kitchen knives,89.99,,6.43,4.8,276,15036.0,kitchen & dining,True,True,9,6,38.0,Kitchen Knife Sets,
R1N5XPKVS29CWL,B0C9MPD7ZP,Amazon Customer,5,"December 31, 2025",2025-12-31,False,0,Color: Beige,Beige,,,,Potentially sharp enough for delayed causality.,Potentially sharp enough for delayed causality.,1,47,0,0,0.024390243902439025,3b3599ec0d34a58377a9baa0fbf52fbf,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,SYOKAMI,syokami,SYOKAMI Kitchen Knives,syokami kitchen knives,89.99,,6.43,4.8,276,15036.0,kitchen & dining,True,True,9,6,38.0,Kitchen Knife Sets,
R3C0MN3PBUJ7ZG,B0C9MPD7ZP,jorge nevarez,5,"December 31, 2025",2025-12-31,True,0,Color: Beige,Beige,,,,Very nice knifes. They are sharp and sturdy I have not used all of them but they indeed work the quality seems fair or better and if you know how to use a knife these will work for you,Very nice knifes. They are sharp and sturdy I have not used all of them but they indeed work the quality seems fair or better and if you know how to use a knife these will work for you,1,184,0,0,0.020689655172413793,b67662ad3d9152fdbbc32c3e59c65dc0,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,SYOKAMI,syokami,SYOKAMI Kitchen Knives,syokami kitchen knives,89.99,,6.43,4.8,276,15036.0,kitchen & dining,True,True,9,6,38.0,Kitchen Knife Sets,
RD7N1QOLQJNP0,B0C9MPD7ZP,Ava,5,"December 31, 2025",2025-12-31,True,0,Color: Blue,Blue,,,,The best mix of style and quality. They’re sharp but still have a great design. They’re light yet also feel durable. Very excited to put them to use.,The best mix of style and quality. They’re sharp but still have a great design. They’re light yet also feel durable. Very excited to put them to use.,1,149,0,0,0.034482758620689655,54ccb876b907fff7d57027835746f193,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,SYOKAMI,syokami,SYOKAMI Kitchen Knives,syokami kitchen knives,89.99,,6.43,4.8,276,15036.0,kitchen & dining,True,True,9,6,38.0,Kitchen Knife Sets,
R2MFZQMDXJB613,B0C9MPD7ZP,Agent K,5,"December 27, 2025",2025-12-27,True,0,Color: Blue,Blue,,,,Extremely sharp and high quality steel.,Extremely sharp and high quality steel.,1,39,0,0,0.030303030303030304,de8523e557aaac559f2abd7a5a6cfc0f,2026-01-10 07:50:02,2026-01-10 07:50:02,0,0,SYOKAMI,syokami,SYOKAMI Kitchen Knives,syokami kitchen knives,89.99,,6.43,4.8,276,15036.0,kitchen & dining,True,True,9,6,38.0,Kitchen Knife Sets,
