asin,month,month_str,reviews_month_n,sales_month_sim,bought_count_cum_sim,demand_score,price_num,product_rating,product_rating_count,bsr_rank,discount_rate,brand_norm
B07PPD7931,2025-12-01,2025-12,121,4324,68582,0.1756,37.99,4.4,486,66387,0.24,cook n home
B0FZJ3L1SB,2023-01-01,2023-01,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-02-01,2023-02,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-03-01,2023-03,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-04-01,2023-04,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-05-01,2023-05,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-06-01,2023-06,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-07-01,2023-07,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-08-01,2023-08,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-09-01,2023-09,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-10-01,2023-10,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-11-01,2023-11,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2023-12-01,2023-12,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-01-01,2024-01,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-02-01,2024-02,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-03-01,2024-03,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-04-01,2024-04,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-05-01,2024-05,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-06-01,2024-06,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-07-01,2024-07,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-08-01,2024-08,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-09-01,2024-09,0,0,0,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-10-01,2024-10,48,1593,1582,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-11-01,2024-11,71,1815,1848,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2024-12-01,2024-12,146,2422,4398,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-01-01,2025-01,80,1482,4411,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-02-01,2025-02,133,2732,11051,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-03-01,2025-03,160,2991,14933,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-04-01,2025-04,212,4003,25686,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-05-01,2025-05,155,3857,25979,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-06-01,2025-06,107,3601,31020,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-07-01,2025-07,292,4195,37026,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-08-01,2025-08,149,2720,28258,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-09-01,2025-09,247,4125,41624,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-10-01,2025-10,282,5863,66136,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-11-01,2025-11,536,8539,116805,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B0FZJ3L1SB,2025-12-01,2025-12,307,5671,71650,0.2053,14.99,4.4,613,2479,0.47,henkeliving
B07Q1FFC65,2023-01-01,2023-01,0,0,0,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-02-01,2023-02,0,0,0,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-03-01,2023-03,0,0,0,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-04-01,2023-04,0,0,0,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-05-01,2023-05,0,0,0,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-06-01,2023-06,0,0,0,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-07-01,2023-07,0,0,0,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-08-01,2023-08,144,2405,2239,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-09-01,2023-09,170,2411,2423,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-10-01,2023-10,214,5064,10230,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-11-01,2023-11,443,8368,26156,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2023-12-01,2023-12,546,9768,42028,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-01-01,2024-01,560,7577,37643,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-02-01,2024-02,350,8625,48990,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-03-01,2024-03,556,7643,51720,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-04-01,2024-04,238,7368,63035,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-05-01,2024-05,566,8971,75020,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-06-01,2024-06,428,7572,77647,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-07-01,2024-07,570,8661,85993,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-08-01,2024-08,202,7645,87073,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-09-01,2024-09,280,9688,128246,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-10-01,2024-10,460,16173,224448,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-11-01,2024-11,882,16146,241877,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2024-12-01,2024-12,867,15734,259828,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-01-01,2025-01,569,8094,130293,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-02-01,2025-02,486,10048,172935,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-03-01,2025-03,373,13153,259126,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-04-01,2025-04,413,11658,234945,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-05-01,2025-05,305,12014,227800,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-06-01,2025-06,618,9695,220555,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-07-01,2025-07,782,11897,280203,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-08-01,2025-08,848,11328,248959,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-09-01,2025-09,420,9222,241963,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-10-01,2025-10,201,7760,202651,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-11-01,2025-11,667,18175,461747,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B07Q1FFC65,2025-12-01,2025-12,956,17591,498395,0.6086,29.99,4.6,17647,5514,0.32,mosfiata
B0DFPBQ82Z,2023-01-01,2023-01,0,0,0,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-02-01,2023-02,0,0,0,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-03-01,2023-03,0,0,0,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-04-01,2023-04,0,0,0,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-05-01,2023-05,0,0,0,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-06-01,2023-06,0,0,0,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-07-01,2023-07,36,554,592,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-08-01,2023-08,14,471,440,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-09-01,2023-09,42,593,1082,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-10-01,2023-10,48,1372,4290,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-11-01,2023-11,87,3002,12542,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2023-12-01,2023-12,98,2348,10981,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-01-01,2024-01,44,1293,8018,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-02-01,2024-02,116,2276,15227,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-03-01,2024-03,121,2052,15630,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-04-01,2024-04,52,1067,9265,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-05-01,2024-05,142,2455,24650,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-06-01,2024-06,90,2101,24518,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-07-01,2024-07,73,2782,33374,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-08-01,2024-08,149,2025,25261,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-09-01,2024-09,186,2834,42722,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-10-01,2024-10,80,2807,38358,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-11-01,2024-11,83,1757,29782,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2024-12-01,2024-12,145,2557,45941,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-01-01,2025-01,72,2102,35971,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-02-01,2025-02,126,2346,41884,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-03-01,2025-03,115,2244,48243,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-04-01,2025-04,66,1868,39689,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-05-01,2025-05,75,2364,47285,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-06-01,2025-06,149,2376,58919,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-07-01,2025-07,113,2758,64193,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-08-01,2025-08,99,2674,64739,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-09-01,2025-09,155,2506,67023,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-10-01,2025-10,198,3219,89717,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-11-01,2025-11,120,3101,84280,0.1417,49.99,4.7,485,11940,0.0,astercook
B0DFPBQ82Z,2025-12-01,2025-12,296,4323,116422,0.1417,49.99,4.7,485,11940,0.0,astercook
B097C3ZS9X,2023-01-01,2023-01,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-02-01,2023-02,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-03-01,2023-03,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-04-01,2023-04,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-05-01,2023-05,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-06-01,2023-06,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-07-01,2023-07,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-08-01,2023-08,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-09-01,2023-09,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-10-01,2023-10,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-11-01,2023-11,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2023-12-01,2023-12,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-01-01,2024-01,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-02-01,2024-02,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-03-01,2024-03,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-04-01,2024-04,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-05-01,2024-05,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-06-01,2024-06,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-07-01,2024-07,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-08-01,2024-08,0,0,0,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-09-01,2024-09,87,2415,2382,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-10-01,2024-10,189,3373,3482,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-11-01,2024-11,139,5157,9590,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2024-12-01,2024-12,140,4152,11253,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-01-01,2025-01,290,7323,28688,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-02-01,2025-02,268,4532,21854,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-03-01,2025-03,502,7302,43114,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-04-01,2025-04,451,6948,52830,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-05-01,2025-05,241,7093,59094,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-06-01,2025-06,458,8608,74798,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-07-01,2025-07,194,7324,68542,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-08-01,2025-08,277,6856,77203,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-09-01,2025-09,382,5852,72437,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-10-01,2025-10,629,13170,170649,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-11-01,2025-11,425,13098,172837,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B097C3ZS9X,2025-12-01,2025-12,582,12412,168625,0.4359,59.99,4.5,3327,53338,0.25,marco almond
B0CZ2G8112,2023-01-01,2023-01,0,0,0,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-02-01,2023-02,0,0,0,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-03-01,2023-03,0,0,0,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-04-01,2023-04,0,0,0,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-05-01,2023-05,0,0,0,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-06-01,2023-06,0,0,0,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-07-01,2023-07,0,0,0,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-08-01,2023-08,0,0,0,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-09-01,2023-09,0,0,0,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-10-01,2023-10,100,2024,2189,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-11-01,2023-11,66,2662,2575,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2023-12-01,2023-12,108,1952,3522,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-01-01,2024-01,104,2439,8029,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-02-01,2024-02,114,3704,14787,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-03-01,2024-03,198,4204,22220,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-04-01,2024-04,220,3565,22726,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-05-01,2024-05,206,2828,19390,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-06-01,2024-06,167,3827,30868,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-07-01,2024-07,224,4306,39063,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-08-01,2024-08,333,4941,46645,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-09-01,2024-09,209,5014,50936,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-10-01,2024-10,225,7026,85046,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-11-01,2024-11,215,5510,66188,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2024-12-01,2024-12,367,5253,71278,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-01-01,2025-01,120,3645,51242,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-02-01,2025-02,206,4971,82827,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-03-01,2025-03,225,4671,85315,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-04-01,2025-04,362,5380,98349,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-05-01,2025-05,440,6124,114265,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-06-01,2025-06,192,4148,91200,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-07-01,2025-07,348,4872,92514,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-08-01,2025-08,180,5450,115208,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-09-01,2025-09,173,5281,116086,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-10-01,2025-10,632,8735,203610,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-11-01,2025-11,440,8718,206206,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CZ2G8112,2025-12-01,2025-12,352,10284,254777,0.3082,149.95,4.5,1800,12497,0.0,henckels
B0CDMK4WX4,2023-01-01,2023-01,0,0,0,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-02-01,2023-02,0,0,0,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-03-01,2023-03,0,0,0,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-04-01,2023-04,0,0,0,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-05-01,2023-05,0,0,0,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-06-01,2023-06,94,1380,1292,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-07-01,2023-07,140,2786,2958,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-08-01,2023-08,170,3088,6141,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-09-01,2023-09,238,3795,10595,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-10-01,2023-10,317,6868,25641,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-11-01,2023-11,225,7864,41655,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2023-12-01,2023-12,355,8363,52215,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-01-01,2024-01,271,4831,33861,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-02-01,2024-02,295,8525,65554,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-03-01,2024-03,156,4837,43189,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-04-01,2024-04,278,7012,72034,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-05-01,2024-05,236,8890,105208,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-06-01,2024-06,477,7686,93262,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-07-01,2024-07,227,6002,74541,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-08-01,2024-08,147,4711,59922,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-09-01,2024-09,435,7270,101971,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-10-01,2024-10,675,10056,165728,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-11-01,2024-11,365,14069,222930,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2024-12-01,2024-12,406,11088,198847,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-01-01,2025-01,400,5542,109487,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-02-01,2025-02,287,6497,124956,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-03-01,2025-03,392,5460,118537,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-04-01,2025-04,296,7671,171498,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-05-01,2025-05,195,5440,123592,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-06-01,2025-06,322,9046,234352,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-07-01,2025-07,288,9854,255812,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-08-01,2025-08,595,8533,215672,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-09-01,2025-09,418,5655,161976,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-10-01,2025-10,760,10454,306651,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-11-01,2025-11,768,11371,348996,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0CDMK4WX4,2025-12-01,2025-12,742,11023,340012,0.455,26.93,4.7,546,5140,0.33,bloomhouse
B0DPMWVQX1,2023-01-01,2023-01,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-02-01,2023-02,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-03-01,2023-03,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-04-01,2023-04,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-05-01,2023-05,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-06-01,2023-06,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-07-01,2023-07,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-08-01,2023-08,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-09-01,2023-09,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-10-01,2023-10,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-11-01,2023-11,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2023-12-01,2023-12,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-01-01,2024-01,0,0,0,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-02-01,2024-02,67,1311,1400,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-03-01,2024-03,77,1355,1459,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-04-01,2024-04,205,2989,5576,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-05-01,2024-05,168,3714,10717,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-06-01,2024-06,200,4356,16665,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-07-01,2024-07,492,9583,52107,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-08-01,2024-08,126,4872,27506,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-09-01,2024-09,275,5534,36154,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-10-01,2024-10,318,8056,60347,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-11-01,2024-11,378,5303,49921,0.4275,17.98,4.7,491,10155,0.28,astercook
B0DPMWVQX1,2024-12-01,2024-12,280,9560,103018,0.4275,17.98,4.7,491,10155,0.28,astercook
